celltype,symbol,n_cells,median_n_genes,is_contaminant,mean_lognorm,pct_expressing,pct_expressing_allcells,ambient_index,ambient_suspect
Astrocyte,CTTN,122,2734.5,False,0.0,0.0,0.0007543546838568098,4.46919584274292,False
Astrocyte,RUBCN,122,2734.5,False,0.0716133639216423,0.07377049180327869,0.09861473048964477,0.6230995059013367,False
Astrocyte,MEGF11,122,2734.5,False,0.005886054132133722,0.00819672131147541,0.015018515978603758,0.6443259119987488,False
Endothelial,SPRR1A,160,4244.5,False,0.0,0.0,0.00020573309559731174,0.0,False
Endothelial,ATF3,160,4244.5,False,0.047025106847286224,0.075,0.07214373885612399,0.29039135575294495,False
Endothelial,TFE3,160,4244.5,False,0.6293303370475769,0.70625,0.5668632560691264,0.5516462922096252,False
Endothelial,GALNS,160,4244.5,False,0.18976137042045593,0.29375,0.07036071869428062,0.5434255003929138,False
Endothelial,CHL1,160,4244.5,False,0.002839266788214445,0.00625,0.00034288849266218623,0.0,False
Endothelial,RNF19B,160,4244.5,False,0.20195908844470978,0.31875,0.27321355095323,0.3989388048648834,False
Endothelial,SRRM4,160,4244.5,False,0.0,0.0,0.000548621588259498,2.7905375957489014,False
Endothelial,ECEL1,160,4244.5,False,0.0,0.0,0.0004800438897270608,0.0,False
Endothelial,FLRT3,160,4244.5,False,0.009752491489052773,0.0125,0.0006171992867919353,0.0,False
Endothelial,PTPN23,160,4244.5,False,0.07995234429836273,0.13125,0.08565354546701413,0.6127421855926514,False
Endothelial,MAPK14,160,4244.5,False,0.3857893645763397,0.55,0.42394733232752707,0.5631482601165771,False
Endothelial,VASH2,160,4244.5,False,0.0069162785075604916,0.0125,0.0022630640515704293,0.0,False
Endothelial,TNIK,160,4244.5,False,0.0,0.0,0.006034837470854478,0.24376295506954193,False
Endothelial,WDR81,160,4244.5,False,0.14509662985801697,0.2625,0.20957344671512823,0.58571857213974,False
Endothelial,SLC2A1,160,4244.5,False,0.17892709374427795,0.26875,0.1358524207927582,0.2829335331916809,False
Endothelial,ANKRD13B,160,4244.5,False,0.013337177224457264,0.01875,0.012412563434371143,0.2691519856452942,False
Endothelial,NPY,160,4244.5,False,0.0,0.0,0.000274310794129749,0.0,False
Endothelial,AXL,160,4244.5,False,0.1813238114118576,0.275,0.10190646001920176,0.3784278631210327,False
Endothelial,SERPINE1,160,4244.5,False,0.07970843464136124,0.125,0.0309285420381292,0.27294430136680603,False
Endothelial,WBP1L,160,4244.5,False,0.1561395674943924,0.24375,0.2067617610752983,0.5774191617965698,False
Endothelial,ITPKC,160,4244.5,False,0.026724789291620255,0.0375,0.0495130983404197,0.5276349186897278,False
Endothelial,ACVR1,160,4244.5,False,0.2932392656803131,0.41875,0.21938005760526677,0.3581075072288513,False
Endothelial,AGRN,160,4244.5,False,0.06744073331356049,0.10625,0.026608147030585654,0.9332244396209717,False
Endothelial,TNS3,160,4244.5,False,0.45205435156822205,0.54375,0.48292415306542313,0.515257716178894,False
Endothelial,CTTN,160,4244.5,False,0.0,0.0,0.0007543546838568098,4.46919584274292,False
Endothelial,RUBCN,160,4244.5,False,0.14303413033485413,0.225,0.09861473048964477,0.6230995059013367,False
Endothelial,MEGF11,160,4244.5,False,0.02352776564657688,0.04375,0.015018515978603758,0.6443259119987488,False
Ependymal,SPRR1A,181,3650.0,False,0.0,0.0,0.00020573309559731174,0.0,False
Ependymal,ATF3,181,3650.0,False,0.13185696303844452,0.16022099447513813,0.07214373885612399,0.29039135575294495,False
Ependymal,TFE3,181,3650.0,False,0.5791909098625183,0.5966850828729282,0.5668632560691264,0.5516462922096252,False
Ependymal,GALNS,181,3650.0,False,0.1563580334186554,0.23756906077348067,0.07036071869428062,0.5434255003929138,False
Ependymal,CHL1,181,3650.0,False,0.0,0.0,0.00034288849266218623,0.0,False
Ependymal,RNF19B,181,3650.0,False,0.3345724642276764,0.3867403314917127,0.27321355095323,0.3989388048648834,False
Ependymal,SRRM4,181,3650.0,False,0.0,0.0,0.000548621588259498,2.7905375957489014,False
Ependymal,ECEL1,181,3650.0,False,0.0,0.0,0.0004800438897270608,0.0,False
Ependymal,FLRT3,181,3650.0,False,0.0,0.0,0.0006171992867919353,0.0,False
Ependymal,PTPN23,181,3650.0,False,0.056984931230545044,0.08287292817679558,0.08565354546701413,0.6127421855926514,False
Ependymal,MAPK14,181,3650.0,False,0.5196391940116882,0.5911602209944752,0.42394733232752707,0.5631482601165771,False
Ependymal,VASH2,181,3650.0,False,0.008891868405044079,0.011049723756906077,0.0022630640515704293,0.0,False
Ependymal,TNIK,181,3650.0,False,0.001708968193270266,0.0055248618784530384,0.006034837470854478,0.24376295506954193,False
Ependymal,WDR81,181,3650.0,False,0.1645914763212204,0.23756906077348067,0.20957344671512823,0.58571857213974,False
Ependymal,SLC2A1,181,3650.0,False,0.16626255214214325,0.2265193370165746,0.1358524207927582,0.2829335331916809,False
Ependymal,ANKRD13B,181,3650.0,False,0.0,0.0,0.012412563434371143,0.2691519856452942,False
Ependymal,NPY,181,3650.0,False,0.0,0.0,0.000274310794129749,0.0,False
Ependymal,AXL,181,3650.0,False,0.1449873298406601,0.16574585635359115,0.10190646001920176,0.3784278631210327,False
Ependymal,SERPINE1,181,3650.0,False,0.026658808812499046,0.03867403314917127,0.0309285420381292,0.27294430136680603,False
