,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
ECEL1,3.3994627357946037,23.74169863959934,1.867692496457699e-11,5.2028939245244405,1.8034311887298369,2.5707185203650053e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ARG1,2.7467033260650426,23.688857225510638,1.918006242237435e-11,4.101555235408947,1.354851909343904,2.5707185203650053e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PBXIP1,0.7362625506203218,23.391237383862293,2.3037182228475015e-11,7.343693105368004,6.607430554747682,2.8671418796353474e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TRIM35,0.38596346123178993,24.813810512334005,2.8238361818618707e-11,7.556021761515359,7.170058300283569,3.280168108850749e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PTPRH,5.113479738990101,38.70808673037187,3.301369826418681e-11,5.4433886654031625,0.32990892641306147,3.595191740969944e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
FABP5,0.8310089197672701,22.99418791829162,3.92655778640293e-11,8.592259824413265,7.761250904645995,3.9073743753453426e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
JUN,1.7077084128956104,22.270314140559098,4.0365437761832046e-11,8.469508917571186,6.761800504675576,3.9073743753453426e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TGM1,4.418248925665872,27.929351894568526,5.889078598542547e-11,5.75917224267951,1.3409233170136379,5.364316851896366e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
S100A11,0.8285080975682009,24.151479214829887,6.360228212200814e-11,7.2122196556188864,6.383711558050686,5.364316851896366e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CLIC1,0.9050241758729074,24.396759686168345,6.465257913786942e-11,7.033522460786426,6.128498284913519,5.364316851896366e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
OXR1,-0.7052892482136146,-22.067164556770635,8.058210556349624e-11,7.636983633380219,8.342272881593834,6.382102760628902e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PTPN5,1.9819543876854415,23.68478211472156,9.213827253955141e-11,5.791367486052617,3.8094130983671755,6.980075046648451e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TLE3,0.7343914684624098,25.283876074560528,1.0273824144653783e-10,6.395992766523944,5.661601298061535,7.458796329018646e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CARHSP1,0.8232023006465141,20.99019658664727,1.2405518906975184e-10,6.8889077082973165,6.065705407650802,8.646150457405424e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RAB24,0.5673272237484976,22.91144110920459,1.465855345428573e-10,5.9142653320298395,5.346938108281342,9.497756936723655e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PDLIM1,1.180695521990466,20.066631506667257,1.5062697644651785e-10,6.648023823439052,5.467328301448586,9.497756936723655e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RHOC,1.106326831798814,25.0282612749662,1.5262694801897518e-10,7.285138041589181,6.178811209790367,9.497756936723655e-08,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CTTN,0.48710167715022035,19.802922781728913,1.7783945101331536e-10,7.704200006152604,7.217098329002384,1.068508480846899e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ARF3,0.2746851443274352,21.15314306857814,1.9027719844466057e-10,9.034808511655331,8.760123367327896,1.0736413278497009e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CRMP1,0.603921181832261,19.482565338038523,1.9101745387592246e-10,7.376853258944599,6.772932077112338,1.0736413278497009e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ALDH1L2,1.8666281121880028,20.15826072669416,2.076258044467812e-10,3.9674512386294856,2.1008231264414827,1.1305225052127237e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MAP7D1,0.5919247864384882,24.208801116048352,2.3347059409165176e-10,8.191046711473446,7.599121925034957,1.2327247368039212e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ALKAL2,2.4215304350253763,19.129745241107997,2.9489462020303676e-10,3.8443628797687706,1.422832444743394,1.511248194828739e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MAP2K6,-0.6681820360250739,-18.90136493973729,3.085752722717169e-10,3.3580119681386704,4.026194004163744,1.536175869732113e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GDPD5,0.6316113733209896,18.425726451609727,3.6763925931138325e-10,6.696562846354259,6.064951473033269,1.755646818906539e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
NLN,0.6138679094159682,18.839177312968772,3.7281297233437754e-10,5.281224792415025,4.667356882999057,1.755646818906539e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
DNAH3,2.359185365236809,21.228976137021,4.581586713486366e-10,2.7489877849212196,0.38980241968441076,2.1007780762049065e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
EEF2,0.3016584336864838,17.875881373217936,5.519289725144956e-10,10.485462187635408,10.183803753948924,2.440540639893386e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
EMP3,0.6683733202420665,18.14280861214168,5.602710376247442e-10,6.204685003062799,5.536311682820733,2.440540639893386e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TNFRSF1A,0.7663114035058376,18.73627739249887,5.979440169405186e-10,6.430624413245991,5.6643130097401535,2.541116231993072e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MREG,1.0395195693834411,18.85579494272589,6.241227652607774e-10,4.219606336314376,3.180086766930935,2.589217871881854e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
DEF8,0.644131090693544,18.937227935210295,6.624052882307162e-10,5.973788035396335,5.329656944702791,2.632727382341702e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
HSD17B8,0.8880245230067803,17.546708392986428,6.76498158000544e-10,4.557178983659255,3.6691544606524746,2.632727382341702e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CYP4B1,2.107887835833049,17.677399861080435,6.799399231254395e-10,3.110330831463276,1.0024429956302268,2.632727382341702e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
EEF1G,0.24206332653496787,17.537446407783282,7.18463083689503e-10,8.600721688925828,8.35865836239086,2.7214132109143263e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MISP3,1.9156108823348867,18.34515832139065,7.49176919235709e-10,3.6398837265268815,1.7242728441919948,2.7773741788857435e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CSK,0.6542087673956294,20.182464463378825,8.303555171399422e-10,7.569596519375765,6.915387751980136,2.9012532254809463e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GOT2,0.3689225196287236,18.23386677536197,8.404806585177701e-10,8.948315863959303,8.57939334433058,2.9012532254809463e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GPR88,1.7880632769613856,17.40190579297571,8.423898080757419e-10,4.3795728610840605,2.591509584122675,2.9012532254809463e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CAMK1D,-0.627198779891172,-18.53126297615647,8.496399174151e-10,5.1689828017198485,5.7961815816110205,2.9012532254809463e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SOCS3,2.492912179545321,20.60390940061029,8.658469222050573e-10,5.566097127428537,3.0731849478832163,2.9012532254809463e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SBNO2,1.853272914193278,32.52316833509028,9.005707039009778e-10,6.866346707817567,5.013073793624289,2.9606686688246486e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
BASP1,0.6865852411019153,20.82309621426446,9.227245764757332e-10,8.357075502577498,7.6704902614755825,2.977324633428366e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GAS7,0.7430980856522957,20.167123405032445,9.408713064851362e-10,9.234032733690782,8.490934648038486,2.9806802989449116e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PARP3,1.299829762763693,18.660127994701753,1.0027161782709458e-09,6.386044887394791,5.086215124631098,3.1198797661058856e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
DLGAP4,0.5765146576308124,17.19952859008614,1.0351182661004565e-09,6.95363085589682,6.377116198266007,3.1641930997428695e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ADGRG2,-0.6899648378134797,-16.834130465411913,1.0615795646523128e-09,5.7895937368282375,6.479558574641717,3.189131436983086e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MMD,1.2385897990750125,18.215596699856388,1.127866656693247e-09,6.555203665548811,5.316613866473799,3.3253032942698375e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SHISA7,1.106935574824743,16.684031709335887,1.1450768919661975e-09,4.133652510526342,3.026716935701599,3.3253032942698375e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
FPGS,0.7608928667109955,17.823169301755133,1.2748657242138648e-09,4.954189106702652,4.193296239991656,3.6148194458871166e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ARID5A,1.6587745981462496,17.753820472640744,1.2862649543445893e-09,4.980187388530898,3.3214127903846484,3.6148194458871166e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RND1,0.7207979191734903,16.39716221226496,1.4034514344347065e-09,3.704882428505298,2.9840845093318076,3.853704169962927e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CDHR5,2.5938183163946187,20.508646746443464,1.4155019908036462e-09,3.6783116029303757,1.0844932865357568,3.853704169962927e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GABRA5,2.0373950995257513,19.09283999760315,1.501935264367993e-09,4.951622215759323,2.9142271162335716,4.026110776361217e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PDZD8,-0.43968507890011477,-16.569904122271335,1.5810721363852753e-09,7.194572126022517,7.634257204922632,4.1740304400571265e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
YDJC,0.6952502407900591,16.234958618248523,1.6367687563406237e-09,3.6463944808507307,2.9511442400606716,4.208862388950137e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RCAN1,0.6397588255235238,17.273423941844523,1.6425771490393096e-09,6.951752544390147,6.311993718866623,4.208862388950137e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RNF19B,0.764271122150304,16.57743606869549,1.6680833748795682e-09,6.764918488837572,6.000647366687268,4.212273148391536e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RASSF10,1.4537884674700714,16.38261570574111,1.6937789850359423e-09,4.343815013401889,2.8900265459318173,4.216057862180894e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SOX11,2.524282818504078,25.839882675875643,2.0352999193581205e-09,4.150760275118123,1.6264774566140445,4.929416704140198e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ARL4A,0.8714923645252357,16.80944119922149,2.041368826409724e-09,5.1963039771128114,4.324811612587576,4.929416704140198e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TUBB6,1.9972101346238187,16.28473194858339,2.0792777334249946e-09,6.113530113999545,4.116319979375726,4.929416704140198e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GCH1,2.312704417728265,15.916816695084217,2.09850601926184e-09,3.214030277488439,0.9013258597601741,4.929416704140198e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
EFR3A,-0.3111768795330834,-15.816120558731367,2.1218219284350025e-09,6.711894979570123,7.023071859103206,4.929416704140198e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MMP3,2.22359974540326,16.088374414605887,2.3460374913410514e-09,2.461373254804357,0.2377735094010971,5.378599638042957e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TMEM63C,0.22545547586554893,15.71423786906847,2.4285341720681433e-09,7.997659336902397,7.772203861036848,5.429615957061932e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TUBB2B,1.1226448867398737,23.317791458985024,2.430613203918909e-09,10.501222585651005,9.378577698911132,5.429615957061932e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RHOU,1.0288549611909508,18.620928702532524,2.584403930875644e-09,6.015761946456444,4.9869069852654935,5.70008279640218e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
STMN4,2.376834195422891,22.528611788778136,2.6665985924674727e-09,6.44508443643672,4.068250241013829,5.807851734394155e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GAP43,1.5566551541271263,24.430230848191144,2.7554189057399523e-09,9.17388259426221,7.617227440135084,5.92721222390283e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TSLP,3.0519155024915063,21.949705238427363,3.013153402118642e-09,4.260261413181278,1.2083459106897723,6.402583521770149e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MCUB,0.7053343561672074,16.51032495714498,3.0856423204279796e-09,4.052231031867451,3.3468966757002434,6.467119743906205e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SBF1,0.37309273022492473,18.077588890402325,3.167650033745383e-09,7.790525905800273,7.417433175575348,6.467119743906205e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GFRA1,1.4181643763134115,20.851195302314466,3.177177009457864e-09,9.497001417002405,8.078837040688994,6.467119743906205e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
UGT1A3,0.6312844244099705,16.03742445212428,3.191989772589151e-09,1.70535707328134,1.0740726488713694,6.467119743906205e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SRXN1,0.8480730486239905,18.294137736169066,3.4261154128145393e-09,7.399948737422849,6.551875688798859,6.861682178492016e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TPRG1L,0.47621983395532386,16.741206153510195,3.5463230532102792e-09,8.29943063136648,7.823210797411156,6.910814452341947e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PELI3,1.125934511806884,19.540209564625982,3.5483054247469674e-09,5.777038296078676,4.651103784271792,6.910814452341947e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SCUBE1,1.095866474935577,15.878818235278182,3.5696355642262123e-09,7.19788124166894,6.102014766733363,6.910814452341947e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GGT5,1.2801052303085223,15.90166149956836,3.6540607699347905e-09,6.640464561524966,5.3603593312164435,6.967702228036849e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TPH2,2.1737116319971608,16.91513515805011,3.681470891077872e-09,5.599786384366973,3.426074752369812,6.967702228036849e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SIDT2,0.7396465371358776,15.702077089703815,3.7189870707496955e-09,7.642244524213851,6.902597987077973,6.967702228036849e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
DYRK3,1.0487781323948377,14.954029693918732,4.15518305904653e-09,3.238871592127222,2.1900934597323842,7.605125781686711e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SDC1,1.9451827445232768,14.97803233998325,4.18936065436092e-09,4.741909214904609,2.7967264703813326,7.605125781686711e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PCDH7,-0.5996651581442078,-14.934471245436573,4.20740076451882e-09,6.04678951443119,6.6464546725753975,7.605125781686711e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TIMP1,1.067689662904594,21.279788741208066,4.233799361935324e-09,6.536361844703596,5.468672181799002,7.605125781686711e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ANXA11,0.5081215060198359,17.014002920866904,4.572310426054259e-09,7.917030660807968,7.408909154788132,8.129381312609122e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PIGX,0.5110549593329212,15.56330200050716,4.64882817781251e-09,4.544250915163157,4.0331959558302355,8.181937592950019e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ADRA1A,-1.8983769545629054,-14.802081859514153,4.738757233302515e-09,2.2194369796631954,4.117813934226101,8.256810603306301e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TDRD12,2.1884622290220332,15.03408195968274,4.799814131895913e-09,3.6739229043978616,1.4854606753758284,8.280392221203403e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ATP6V1A,-0.32147675186309765,-14.90259458744645,4.966663741580528e-09,7.915796557961499,8.237273309824596,8.484230297382267e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PHLDB3,1.8203890699874299,15.097778175757048,5.100849180813021e-09,3.248529038083014,1.4281399680955842,8.560434059333391e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PLCH2,1.6580408069610018,25.77379319034547,5.1550427287731335e-09,2.067581211689457,0.4095404047284555,8.560434059333391e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
BIN1,0.6412839451920584,22.330797309720154,5.182336568367585e-09,7.965230933242106,7.323946988050047,8.560434059333391e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ACP7,1.873676444800963,18.526122136565167,5.256879952464205e-09,2.222434106387282,0.34875766158631877,8.560434059333391e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
BCL3,1.262873237695393,16.3584628713845,5.2569240378137785e-09,3.8973671147569755,2.6344938770615824,8.560434059333391e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TMEM43,0.6773878564900775,14.597435836759647,5.324755522023023e-09,6.460324434368786,5.782936577878709,8.590605575530478e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GPRIN1,0.8717173888882588,14.578758421273536,5.421106480572776e-09,4.551510365449846,3.679792976561587,8.665812781422023e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
HSPB1,1.1060707620962997,15.030216241496824,5.567100401002122e-09,9.26272306775327,8.156652305656971,8.818287035187361e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CLCN4,-0.6311213116221408,-15.79531285037931,5.66746607551501e-09,6.676076488326141,7.307197799948282,8.896389990970589e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SLC7A6OS,0.9610593869481514,19.358026809726493,5.832986701300285e-09,5.166914905173371,4.20585551822522,8.983419781922704e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GADD45A,2.332790799527735,27.142936232354955,5.867283387923344e-09,6.802735692616595,4.469944893088861,8.983419781922704e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PHACTR2,0.7914910681566427,15.955069656971723,5.877581813241438e-09,7.748988218235577,6.957497150078934,8.983419781922704e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ANXA2,0.34879428782571864,15.337749628899848,6.349829810501397e-09,10.428065385043235,10.079271097217516,9.620820401580552e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PVR,1.8396444520321977,15.391785956795298,6.605846243310397e-09,4.997531541208813,3.1578870891766155,9.922436633055204e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SERPINA1,1.3784840986680806,14.576585266605589,6.706620808758161e-09,5.194639932622815,3.8161558339547343,9.987706065966e-07,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RNH1,0.5592841459233755,17.036157139785445,6.840125612300776e-09,7.098666828913112,6.539382682989737,1.0100199039722773e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
AZIN2,1.1235512196284292,21.727774996417445,7.2414083852507605e-09,6.2272488165503574,5.103697596921928,1.0602882328118425e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RPL27A,0.32389235277081596,14.196368407563583,7.326392573642006e-09,6.827077845645084,6.503185492874268,1.0637922016928192e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PTPRN,0.7340693636126012,18.126631158811513,7.4453080423578764e-09,9.10319763367937,8.369128270066769,1.0721243580995341e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
STMN2,0.5241023230185728,15.169783033658192,7.55079142499989e-09,11.621282133383803,11.09717981036523,1.0745957960674135e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
GADD45G,1.8321108761685347,16.926980518519308,7.639859067160973e-09,5.1729360494717,3.340825173303165,1.0745957960674135e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CHL1,1.0803871667654263,14.463143537319358,7.664254004871305e-09,8.609950253959644,7.529563087194218,1.0745957960674135e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SLC38A7,0.3784194617814727,14.635874047988766,7.709164055809612e-09,5.340105175839121,4.961685714057649,1.0745957960674135e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TNFAIP1,0.31833465622163803,14.328990719525514,7.819398152265093e-09,7.048863344163225,6.730528687941587,1.0813110587703729e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CD276,0.6436782421325171,14.200576466005094,7.906195304599544e-09,5.388444773373414,4.744766531240897,1.0847050943885232e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
NISCH,0.1841669452726542,14.233640396440649,8.197303654507424e-09,9.297920214251524,9.11375326897887,1.1158579599698231e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MEIS3,1.0818119638853894,17.687429796011752,8.27608481145042e-09,5.576966720841193,4.495154756955803,1.117848850811722e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
TUBB2A,0.6857804733500288,16.53241188956197,8.523502007487732e-09,10.63963073159135,9.95385025824132,1.1373913383289019e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RPL27,0.2642180985179934,16.31723478520602,8.551323767279967e-09,6.322136083175923,6.057917984657929,1.1373913383289019e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PJA2,-0.33793856137862477,-14.331704891195956,8.781966672687452e-09,8.90938487662949,9.247323438008115,1.1592196007947437e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
RAB15,1.2099476468870636,20.31616703929321,8.86688694860567e-09,8.120078605549166,6.910130958662102,1.1616288585902645e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
MMP19,1.5573424020656796,15.807746538702455,8.962300840963416e-09,4.8411147328734,3.2837723308077207,1.165366640693631e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SLC4A8,1.1987540891442272,19.046973912776956,9.029286112660351e-09,7.1583682644932685,5.959614175349041,1.165379860940696e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
JPT1,0.6612720944984858,15.420071831152104,9.14656589045607e-09,7.342899459181404,6.681627364682918,1.1718365005537247e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
FAM210B,1.0146961007831674,16.600129737277612,9.584236531581254e-09,5.470406546693182,4.4557104459100145,1.2189469877830055e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
SPATA2L,0.851125200980205,14.887370280193089,9.82949735417301e-09,3.5336517822327016,2.6825265812524965,1.2380883083121028e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
PLCD1,0.6912085235602845,13.82958123340234,9.876852321819462e-09,5.655378427590619,4.964169904030334,1.2380883083121028e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
CSF1,2.18218922466699,16.398231317502205,9.955352747004789e-09,6.512819834562981,4.330630609895991,1.2390147590272245e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
ADCYAP1,2.035922174112155,25.50275907801465,1.0086264154482807e-08,8.065113085263283,6.029190911151128,1.2464047278560883e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
UNC80,-0.4952429746601936,-16.910599182255485,1.0305954394402595e-08,6.728412827030012,7.223655801690206,1.2643870544908856e-06,7,7,GSE278227_CCI_DRG,M_1W_IL_vs_CL,DRG
