,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
FAM167A,0.2649289439791249,3.6704402164722105,0.001099665580582136,3.5574540854538004,3.2925251414746755,0.5100271626824004,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SNORD125,-0.06991855958522297,-3.681894501129845,0.0011482190184689152,0.03364168419593796,0.10356024378116092,0.5100271626824004,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DUSP3,0.10456162254442525,3.6940028831582596,0.0011541725033401436,8.302204317392201,8.197642694847776,0.5100271626824004,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
GPN3,-0.14622366521154184,-3.6688842990906445,0.0011923058742801574,4.768981861882612,4.9152055270941535,0.5100271626824004,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TRPC5,0.44843496331990806,3.712161466931777,0.0012101915562978142,2.590077516784006,2.141642553464098,0.5100271626824004,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
WDR75,-0.11598471472290317,-3.6518279379459773,0.0012166513894170644,5.6835881726643045,5.799572887387208,0.5100271626824004,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
EIF4A1,-0.1416271199873229,-3.72626072412609,0.0012170957160218046,8.315549579610293,8.457176699597616,0.5100271626824004,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
NR3C2,0.28820815804223976,3.6431147584189927,0.001274609221210925,4.092602985319968,3.8043948272777284,0.5204327497067377,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TIMP4,-0.2917949973379166,-3.6294027816539116,0.001417365867812389,3.471148370174204,3.7629433675121207,0.564253351976112,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PDIA3,-0.13621331707922302,-3.666913852299108,0.001517195189512711,8.769288387447654,8.905501704526877,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
HAX1,-0.16840674398642097,-3.5291541675004536,0.0016228016114635368,4.660351105351264,4.828757849337685,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
FBXO3,-0.1103276257427046,-3.520847766105681,0.0016790861931418669,6.921682944202069,7.032010569944774,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
PDZRN3,0.3154291231342743,3.575527069602805,0.0016886482485421116,4.737427259738706,4.421998136604432,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
HSP90B1,-0.227002378323931,-3.5167626004147143,0.0016906685049497023,8.901789581744753,9.128791960068684,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ATXN1L,0.28163658330338714,3.51206195573196,0.0017072213320683716,4.234782981979223,3.953146398675836,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SCRN1,0.07985410400937099,3.502815274776171,0.0017465458724990933,8.494500510690715,8.414646406681344,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
NHEJ1,-0.3342100336815399,-3.5124652592443915,0.0017808486702742493,1.6248434184642102,1.95905345214575,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
THNSL1,-0.14088554811712228,-3.4797347053260137,0.0018362079954182843,4.068170918076897,4.209056466194019,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
RRP36,-0.241614924546401,-3.4852605584678544,0.0018710550672898759,3.758115172649266,3.999730097195667,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
2700097O09RIKL,-0.3753286400767253,-3.461908737168451,0.001879455331153265,1.6784500604821726,2.053778700558898,0.5868322881036194,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
LMO4,-0.13749514413044217,-3.490075967373695,0.001957439569358683,6.597943531357103,6.735438675487545,0.5994282250474552,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
COL9A2,0.22550846352078668,3.449971687061295,0.002041803026869278,4.93896266978394,4.713454206263154,0.6068539229476779,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ING1,-0.25374903473906496,-3.4243618049891267,0.002057907048428448,4.118512765020183,4.372261799759248,0.6068539229476779,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
VSX2,0.3354792200145077,3.466270271579015,0.0021048716584179936,1.0122384021153157,0.676759182100808,0.6094177507026932,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
P4HA3,0.274224691786209,3.4149720649943904,0.002237492814363521,2.370546496989427,2.096321805203218,0.6362470638557983,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
EFCAB6,0.5158575093032158,3.448462682115473,0.002301935911882404,1.4411506196878854,0.9252931103846695,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DDRGK1,-0.10394002443984718,-3.3540287951707666,0.00251487423196386,6.053311192571717,6.157251217011564,0.6428569714888388,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
