symbol,K,meta_Z,meta_p,consistency,n_up,n_dn,lfc_GSE267799_SMIR_DRG,lfc_GSE212311_CCI_DRG,lfc_GSE278227_CCI_DRG,lfc_GSE241361_S1R_DRG,lfc_GSE265957_Xtail_DRG_Day4,lfc_GSE265957_Xtail_DRG_Day63,meta_FDR,incision_lfc,concordant_incision
SNRK,6,-4.218301378955191,2.461496673245706e-05,0.6666666666666666,2,4,0.1736166312560279,-0.1372217393083699,-0.18348953450976158,0.014912884407854321,-0.370561649706719,-0.0273988936466261,0.00017737349993714814,0.1736166312560279,False
MAP6D1,3,4.218202748470058,2.4625734089814088e-05,0.6666666666666666,2,1,,0.26694271969383054,0.28443186584362845,-0.05512223228066837,,,0.00017737386886623272,,False
ANKRD9,5,-4.216991335794571,2.475834840186796e-05,0.6,3,2,,-0.3825606641470134,-0.2540839548853935,0.03154721923931181,0.329539403619296,0.334539194187838,0.0001782514931482029,,False
CENPU,4,4.2163266382457145,2.483140174135862e-05,0.5,2,2,-0.1296609652226044,0.2118635735599096,0.894590230653035,-0.33858852788337157,,,0.00017869972244476866,-0.1296609652226044,False
PLOD1,6,4.216131562525873,2.4852880357229836e-05,1.0,6,0,0.1387405138794584,0.025707574130437116,0.1523612808202861,0.3406788039280313,0.247372771334518,0.288318573136689,0.00017877656482958202,0.1387405138794584,True
TMOD1,6,-4.215925639123294,2.4875572520670193e-05,0.8333333333333334,1,5,0.013221544662158635,-0.07115879674316794,-0.14624377208054895,-2.0814843596240884,-0.373188772934061,-0.502061475629365,0.0001788620661868519,0.013221544662158635,False
TDRP,5,-4.213611706661208,2.513192000994199e-05,0.6,2,3,,-0.17102987154442229,-0.27583858533745254,0.21917353805443263,0.0107405459537346,-0.116436085184018,0.00018062680851261824,,False
RNF122,5,4.212906445916361,2.5210550208940675e-05,0.6,3,2,-0.10274376887665682,,0.5475567484435437,-0.0583256304871016,1.32855514628706,0.36096755018055,0.0001810507273614477,-0.10274376887665682,False
PLCB2,4,4.212886481016915,2.521277951716632e-05,1.0,4,0,0.07882827170570894,0.2936528512301234,0.5823874681551806,0.7410473638378399,,,0.0001810507273614477,0.07882827170570894,True
CDH12,6,-4.212717333066533,2.5231674336408344e-05,0.8333333333333334,1,5,0.23139943540226993,-0.0014353319758324545,-0.7606873024851803,-0.6261820065624986,-0.917363291815919,-0.567743351344003,0.00018110783764797525,0.23139943540226993,False
NT5C3B,6,4.212496724310129,2.5256337869775984e-05,0.6666666666666666,4,2,-0.08933463318500401,0.2306172560768065,0.25166499461181946,-1.3445683973572375,0.237342473701947,0.133251260268849,0.00018120628713503775,-0.08933463318500401,False
ANKRD35,6,-4.211105032574372,2.5412455118534266e-05,0.6666666666666666,2,4,0.22643757851913682,-0.18697933347280726,-0.8757962895136711,0.03971988342856703,-0.146727666760852,-0.0642999868434446,0.00018224738176862183,0.22643757851913682,False
STIM2,6,-4.210965992432282,2.5428102703338887e-05,0.6666666666666666,2,4,0.09842098535304089,-0.0807618982372218,-0.21415864393494655,0.5200259328951047,-0.0526293895858011,-0.179383427230625,0.00018228062189071687,0.09842098535304089,False
FAM163B,3,-4.210336037709821,2.5499112735513708e-05,1.0,0,3,,-0.1141985238517204,-0.3433497661643963,-0.17212339221983375,,,0.00018271052554035623,,False
ABCA6,6,-4.210120388281722,2.5523464571026664e-05,0.6666666666666666,2,4,0.7843276802421526,-0.06664575352647262,-1.1649531295368218,-0.7116747882239167,0.133683026154905,-0.205831447307674,0.0001828058786584307,0.7843276802421526,False
GUCD1,5,4.209722801992876,2.5568419306595074e-05,0.6,3,2,,0.018750015043957013,0.23932574983643828,-1.4546397547846368,0.16118022934195,-0.209721928490027,0.00018304864894583115,,False
WDFY4,6,4.209544820262507,2.5588567939559947e-05,1.0,6,0,0.04451922332371039,0.25527782193039017,0.8723478076541522,0.7572264477241823,0.0226521440210577,0.222224981756482,0.00018311369500025778,0.04451922332371039,True
PRLHR,4,4.209305347363489,2.5615701584054122e-05,0.75,3,1,0.036855487091695394,0.32481650133406226,0.4152723113924565,-0.020032114637737693,,,0.00018322864849579248,0.036855487091695394,True
PCED1A,6,4.208358297001147,2.5723276142054933e-05,0.5,3,3,0.10747570042918753,-0.07402199079508476,0.32727914581803574,-1.1779183819776615,0.318112104245529,-0.10487896959874,0.00018391864652410076,0.10747570042918753,True
ACOX1,6,4.2079854558182825,2.5765744585721677e-05,0.6666666666666666,4,2,0.09833644179876,0.015231703197016166,0.08962824968803673,-1.833082252325025,0.352418635734893,-0.0258089907940616,0.00018414274800641848,0.09833644179876,True
PAQR3,6,-4.207529278704242,2.5817796115355162e-05,0.5,3,3,0.1881806746901411,-0.15311143423344387,-0.40386867505925395,-0.9916457548088635,0.0545889395875187,0.052126979001431,0.00018443511493368954,0.1881806746901411,False
DZANK1,6,-4.206743406390571,2.5907701746925415e-05,0.8333333333333334,1,5,0.7173676524380239,-0.3637632683239609,-0.7030178936557787,-0.41538941225222015,-0.261627547934811,-0.267932825802369,0.00018499753206001272,0.7173676524380239,False
ATIC,6,4.206504778266821,2.5935060245414304e-05,0.8333333333333334,5,1,-0.007325877986520624,0.07303441673417987,0.15103650773912047,0.24221430804692012,0.0451508476566215,0.175717133025557,0.00018511303026394891,-0.007325877986520624,False
WDR74,3,4.206068922483346,2.5985101659356314e-05,1.0,3,0,,0.12521886920533998,0.17522633566958357,0.3284806663116209,,,0.0001853902597696835,,False
SRP9,4,-4.205499600226671,2.6050604935260406e-05,1.0,0,4,-0.3107768960216273,-0.14840623512606,-0.2173765576351654,-1.5337486269549565,,,0.00018568202096652634,-0.3107768960216273,True
DGKH,6,-4.205439767977357,2.6057498036552027e-05,0.8333333333333334,1,5,0.46765502748368615,-0.07949279803733589,-0.6443571990754311,-3.30421275080551,-0.500194331143558,-0.198610365420742,0.00018568202096652634,0.46765502748368615,False
PHF2,6,4.2054210878325495,2.605965047760033e-05,0.8333333333333334,5,1,0.034786049194511115,0.08760763350588974,0.23759002504320836,0.2106966360367215,-0.178212268457293,0.275774511946062,0.00018568202096652634,0.034786049194511115,True
FAM8A1,6,-4.20496055764395,2.6112769099178756e-05,0.6666666666666666,2,4,0.3120834162693731,-0.13774329332547897,-0.24717739090075064,0.03279194775988703,-0.0881069937816234,-0.206978388355439,0.00018598044497831616,0.3120834162693731,False
H6PD,6,4.202126951632596,2.6441876730188523e-05,0.8333333333333334,5,1,0.0625269786071696,-0.04455267600730983,0.2401538784134294,0.498640088488548,0.22287056512517,0.322303053986581,0.00018824341661852922,0.0625269786071696,True
TUBGCP5,6,-4.201569427188793,2.650709283119395e-05,0.8333333333333334,1,5,0.08137148012358963,-0.07184391003247859,-0.33001942507613435,-0.08737061562702841,-0.267593645813598,-0.263478209927606,0.00018854377692791347,0.08137148012358963,False
RBP1,5,4.201408370834629,2.6525960763726996e-05,0.8,4,1,,0.2556932930739757,0.44721019873568757,0.44073562825023194,-0.0450649388765168,0.0892052245649314,0.00018854377692791347,,False
UBL4A,5,-4.201391378663282,2.65279521603272e-05,0.8,1,4,-0.15385815589910745,-0.09652408029093928,-0.19444304761562936,,0.248182292955571,-0.0553025915809924,0.00018854377692791347,-0.15385815589910745,True
LRRC3B,6,-4.201334898312274,2.6534572393724626e-05,0.8333333333333334,1,5,-0.08904491671294701,0.010170602266148077,-0.38861227277430155,-0.9960206259500612,-0.279251434787629,-0.389863979909861,0.00018854377692791347,-0.08904491671294701,True
ILK,6,4.201279884436328,2.6541022247585693e-05,0.8333333333333334,5,1,0.028933672333693927,0.080167673534981,0.0769382715098752,-1.6776651177904274,0.744987338172214,0.198186628304142,0.00018854377692791347,0.028933672333693927,True
SYNGR2,6,4.200744938982969,2.6603817298830734e-05,0.8333333333333334,5,1,-0.12889667962679852,0.33933902361478463,0.3899888623187362,0.542523177218619,0.0873234597183842,0.38113117865976,0.0001889087876148633,-0.12889667962679852,False
ARID5B,6,4.199790645998869,2.6716188819330935e-05,0.5,3,3,0.3551665143694147,-0.025128975221928362,0.2825672354732509,0.39861959397755253,-0.0911114494461704,-0.0201961361324918,0.00018962536764046553,0.3551665143694147,True
TLE4,6,-4.198809906598886,2.683214472144962e-05,0.6666666666666666,2,4,0.20487036402493786,-0.2122142630575814,-0.47473355039104614,-0.13846803389184625,-0.240222647951736,0.0419276498764218,0.00019036676357884016,0.20487036402493786,False
RAC1,6,4.197525117954508,2.6984773599924626e-05,0.6666666666666666,4,2,-0.021231979226252307,0.16006342458581901,0.27105217517560387,-1.6806652333408207,0.0196704960783114,0.0887739784467197,0.000191367597526115,-0.021231979226252307,False
LHFPL1,6,-4.195691964819302,2.7203976418898735e-05,0.8333333333333334,1,5,0.5077851661384551,-0.3640354427445587,-0.6244247251507091,-0.4864579338190129,-0.488673144214045,-0.424943006183767,0.0001928394936555083,0.5077851661384551,False
JPH3,6,-4.195125342482607,2.7272073222268363e-05,0.6666666666666666,2,4,0.742514356262304,-0.2842156964385296,-0.5967191475275122,-0.4283102093126674,-0.230621173964013,0.130099797324944,0.00019323945033175767,0.742514356262304,False
VSIR,6,4.1943927362486715,2.73603582876159e-05,0.8333333333333334,5,1,-0.17135861340152392,0.2627280744374807,0.4728318327091001,0.9158192102590292,0.323247742971406,0.263243205170075,0.00019370107842841552,-0.17135861340152392,False
CYHR1,4,-4.1943021018817594,2.7371299343004587e-05,0.75,1,3,,-0.13295257479552003,-0.20701975187372934,,-0.056374221160195,0.14943999533771,0.00019370107842841552,,False
CLTC,6,-4.194293557672549,2.7372330983812462e-05,0.8333333333333334,1,5,0.25870679223163506,-0.10050915120507398,-0.2079092244386711,-2.7401878560317474,-0.129730598420759,-0.136287389062325,0.00019370107842841552,0.25870679223163506,False
NDUFAB1,4,-4.1919812673792185,2.765288344129766e-05,1.0,0,4,-0.33147983960226135,-0.10839767543724577,-0.18080799765621336,-1.8090951399567068,,,0.00019549010090656496,-0.33147983960226135,True
PCMT1,6,-4.1919296830378014,2.7659173288263242e-05,0.6666666666666666,2,4,0.06101519849507575,-0.11764258434653652,-0.22462013758704202,0.09472749201204778,-0.0831397229870237,-0.0954605021673053,0.00019549010090656496,0.06101519849507575,False
UGT1A5,3,4.191918199269982,2.766057372662972e-05,0.6666666666666666,1,2,-0.08898813689787977,,0.5709406119957421,-0.1969984644674383,,,0.00019549010090656496,-0.08898813689787977,False
CES4A,3,4.191798122611706,2.767522103915654e-05,1.0,3,0,,0.029072820681708866,0.12514050529738688,0.22288227511811295,,,0.0001955101402646688,,False
MAPK12,5,-4.1916733860339095,2.7690444591974578e-05,1.0,0,5,-0.018991543803992705,,-0.2496838047981491,-1.7171454874485086,-0.123746289154833,-0.124123682360126,0.00019553423160681023,-0.018991543803992705,True
JPT2,4,4.191068635433715,2.7764364696838657e-05,1.0,4,0,0.21386984662982123,0.05801887215726964,0.27604221895131165,0.37934086535471767,,,0.00019597260744651322,0.21386984662982123,True
MATK,5,4.190898360587177,2.7785211622392457e-05,1.0,5,0,0.29793894021864764,0.28555257751656704,0.22470274545948232,0.5016245861778907,0.279000097753947,,0.00019599712243402467,0.29793894021864764,True
MDM2,6,4.190818148980121,2.779503716816635e-05,0.6666666666666666,4,2,-0.09808776757957283,0.053302107064324034,0.43098065880946557,0.3921747262768225,0.0329611160443795,-0.193418865488993,0.00019599712243402467,-0.09808776757957283,False
UBL3,6,-4.190750211806041,2.780336173725773e-05,0.6666666666666666,2,4,0.12647010706661366,-0.08243154481465176,-0.19970129105592616,0.05619924654794595,-0.306804336542221,-0.316291996411625,0.00019599712243402467,0.12647010706661366,False
SMARCC1,6,4.1899956144426,2.789598460446381e-05,0.8333333333333334,5,1,-0.035895377554806984,0.06486443771651151,0.20882637432378015,0.4065072355311967,0.048457562333033,0.175460598098728,0.00019653876002361228,-0.035895377554806984,False
ZCCHC12,6,-4.189930878094541,2.7903944300114116e-05,0.8333333333333334,1,5,0.10907071031414972,-0.4107540427520173,-0.4723881204299176,-0.1406347615059098,-0.294184544136541,-0.189518914875018,0.00019653876002361228,0.10907071031414972,False
SEC61A2,5,4.189406484586272,2.7968501048618777e-05,0.8,4,1,0.16487999760827599,,0.13236652937849858,-1.5599724920572706,0.352675088857192,0.065079917852623,0.0001969096679526746,0.16487999760827599,True
TUSC1,4,4.189245858083361,2.7988303760092946e-05,1.0,4,0,,,0.35340821450611126,0.2417823404537902,0.161352632030469,0.256938622039871,0.00019696530775385138,,False
ATAT1,5,4.189068587737007,2.8010173868175497e-05,0.8,4,1,0.23718107719811687,,0.2638822063290087,-0.9980952741534939,0.0614598909245034,0.179093219274793,0.00019703544320698717,0.23718107719811687,True
PHC1,6,4.1883637534044045,2.809729116726882e-05,1.0,6,0,0.040940082609931316,0.15203220347732715,0.23870228040550234,0.2514659094259062,0.130569568742964,0.120575363222577,0.0001975643005100397,0.040940082609931316,True
AFAP1,6,4.187307182585426,2.822836563381168e-05,0.8333333333333334,5,1,0.11698948836164735,0.1846568850530499,0.3205716357165116,-1.0505619574516096,0.0923062845993151,0.283663007066637,0.0001984016594356055,0.11698948836164735,True
GNPAT,6,-4.1862155734267885,2.8364397274082654e-05,0.8333333333333334,1,5,-0.13621118475784932,-0.1283167846495843,-0.20951750711541006,-1.5960294259862255,0.158202707852878,-0.198097979520617,0.00019927313399007473,-0.13621118475784932,True
TMEM98,6,4.185391976890478,2.8467442557948937e-05,0.8333333333333334,5,1,-0.27613391294814527,0.5117375860130997,0.5192360182402824,0.8538738853362622,0.742687330293929,0.497538291012496,0.00019991222283375934,-0.27613391294814527,False
AQP12A,3,4.1851378643552835,2.849930793188552e-05,0.6666666666666666,2,1,0.01428730310027948,-0.20645065603536228,0.659730611046907,,,,0.00020004773824531326,0.01428730310027948,True
DSG2,4,4.185042105642129,2.851132474142209e-05,0.75,3,1,0.039628950160161436,-0.021576038877527015,0.6918732269392093,0.33988411211992525,,,0.00020004773824531326,0.039628950160161436,True
GNG5,5,4.184949121631666,2.8522997961511557e-05,1.0,5,0,,0.2664992573482341,0.3431511865225403,0.2982140843541119,0.48376412534792,0.376091524843679,0.00020004773824531326,,False
NXF1,6,4.184088917772435,2.8631203670576082e-05,0.8333333333333334,5,1,0.0002462082846141911,0.07113303274951033,0.21319400094066854,0.31005940800897136,-0.0064593611719121,0.0991585711773197,0.00020072159388198868,0.0002462082846141911,True
RNF112,6,-4.182556609806959,2.8824921230102507e-05,0.8333333333333334,1,5,0.6631996706139125,-0.4184915050234457,-0.9726300696933396,-0.6104851751158087,-0.213179973033258,-0.0710569904395567,0.00020199411354811884,0.6631996706139125,False
ATP6V1B2,6,-4.18239249844421,2.884574223827792e-05,0.5,3,3,0.30742679570528786,-0.20275224373954526,-0.2346965633206377,0.08398800619877278,-0.190879116722553,0.152054188375221,0.0002020544754667694,0.30742679570528786,False
ARHGEF10L,6,4.182133950395979,2.887857354991175e-05,0.8333333333333334,5,1,0.32773864041272915,0.06616247476061554,0.13843202994169168,0.004567335841415776,-0.0546750194527769,0.0051429573092277,0.00020219887876401832,0.32773864041272915,True
RTFDC1,4,4.181516059030629,2.8957179442141654e-05,0.5,2,2,,-0.062085358987367556,0.14143602922284426,,0.0846402126401653,-0.220562188003432,0.00020266352394347935,,False
SPAG1,5,-4.181381327366455,2.8974346502967833e-05,0.8,1,4,0.07470262599639454,,-0.54422497382224,-0.8217548350981567,-0.240984947002713,-0.131809246705327,0.0002026979642084208,0.07470262599639454,False
SKAP2,6,4.181092355004322,2.9011199032983593e-05,1.0,6,0,0.04890053613449563,0.08645531887525948,0.6261977691391594,0.4604813471245528,0.0682918332502849,0.0513215846994569,0.00020287003227458574,0.04890053613449563,True
MYO1F,6,4.180439624183093,2.9094605588922734e-05,1.0,6,0,0.19234003704068225,0.24474149230587683,0.7810547838337838,0.9002949010210646,0.209546518315061,0.423617164650213,0.00020318444008573245,0.19234003704068225,True
PACC1,4,4.180323395816188,2.9109481245454425e-05,1.0,4,0,0.01942980686810003,0.12022332116590917,0.3186522968473682,0.4669689869076885,,,0.00020318444008573245,0.01942980686810003,True
GABRB2,6,-4.18031339127332,2.9110762029296757e-05,0.8333333333333334,1,5,0.6503202156972692,-0.3203897340104891,-0.6719353091112725,-0.8731559831490845,-0.444300375581194,-0.751212305399948,0.00020318444008573245,0.6503202156972692,False
CDO1,6,-4.180294099773676,2.9113231882680585e-05,0.8333333333333334,1,5,-0.1869962076423537,-0.25351121493849016,-0.3236325884787412,0.0776952602058949,-0.151757833570856,-0.145880073969444,0.00020318444008573245,-0.1869962076423537,True
POR,6,4.18026046795538,2.9117538175649914e-05,1.0,6,0,0.1194253294016745,0.04808819054079372,0.13086183056302136,0.2930088547074927,0.397369831850989,0.21145333732709,0.00020318444008573245,0.1194253294016745,True
SCFD1,6,-4.179761795466702,2.9181460400737358e-05,0.8333333333333334,1,5,-0.18249364592191952,-0.08530884289133578,-0.13603088733843816,0.021135338275776405,-0.27944217438678,-0.504160433485179,0.00020354468291319206,-0.18249364592191952,True
NAGK,6,4.174906210773806,2.9810884456462155e-05,0.8333333333333334,5,1,0.17047773401954203,-0.0614897421716325,0.22194860824598717,0.20516001419337115,0.0447170449077514,0.108977212444234,0.00020784741344707735,0.17047773401954203,True
CCDC93,6,4.174127887946655,2.9912969826695667e-05,0.6666666666666666,4,2,0.2181993623402585,-0.01000468732571358,0.17774038555844385,0.3264125947671026,0.0793036036342938,-0.358985363272426,0.00020847135855640704,0.2181993623402585,True
TRAPPC10,6,4.173290423346418,3.002318332106228e-05,0.5,3,3,0.21722329333579893,0.14594922467099813,0.36226810800714837,-0.16977251645605396,-0.061025776503271,-0.0485908638860157,0.00020915140165413422,0.21722329333579893,True
MOGAT2,4,4.172018923469626,3.0191255581409158e-05,1.0,4,0,0.12321182343580972,0.28790975246529493,0.5396324530338945,0.015250591257008395,,,0.00021023376625304348,0.12321182343580972,True
DNAJC22,4,-4.1718231879846055,3.0217208017627245e-05,1.0,0,4,-0.329830295396107,-0.2680460807025725,-0.17389191878118693,-0.3612166957057654,,,0.00021032599962479654,-0.329830295396107,True
PCDHB11,5,4.1716528823260814,3.02398059777713e-05,0.8,4,1,,0.36078030757756707,0.2364576475684479,0.20758420796130972,0.390445313805579,-0.0669018228734693,0.00021039481653807083,,False
ARL11,4,4.17056998563466,3.0383872374480163e-05,0.75,3,1,-0.16342321069587418,0.2470425457061225,0.6279088293346307,0.8115601772594341,,,0.00021130834266487212,-0.16342321069587418,False
TIAM1,6,4.169332314281867,3.054932842894043e-05,0.8333333333333334,5,1,0.3715664102297134,0.16049264210181402,0.2545743058754102,0.021286774573243683,-0.193385763004422,0.0595639981921722,0.00021236979594952625,0.3715664102297134,True
DENND5A,6,4.167042489906723,3.085769979652571e-05,0.8333333333333334,5,1,0.13665422516510706,0.08576918490761276,0.10508197275755737,0.2677357657651216,-0.0547552052086296,0.0333725772403387,0.0002144234454374868,0.13665422516510706,True
OTOL1,4,4.165290381730314,3.1095651957040633e-05,0.75,3,1,0.12670108711159478,-0.06357235313076559,0.8099853037778528,0.26394680084753197,,,0.00021598624892695618,0.12670108711159478,True
TRIM28,6,4.165098812605854,3.112177426451843e-05,1.0,6,0,0.018465845203336606,0.07039347195864565,0.1849651249032931,0.27257845360181054,0.180166839538634,0.245269235503512,0.00021607122275113153,0.018465845203336606,True
PRELID3B,6,4.165009252146166,3.11339938533983e-05,0.5,3,3,-0.09598068344045974,0.25575775094154674,0.45299855621778473,0.0957147508956604,-0.316462386244167,-0.252805852631072,0.00021607122275113153,-0.09598068344045974,False
PLCD4,6,-4.164169003740361,3.124885921504102e-05,0.8333333333333334,1,5,0.1147483805843077,-0.23273141798412134,-0.8863180777137867,-2.2577706449819033,-0.542481448978312,-0.449062581526525,0.00021677750114306748,0.1147483805843077,False
SLC30A8,4,-4.163714389470328,3.131117458735078e-05,0.75,1,3,0.21939115131798048,-0.09594304597259096,-0.6815775691442562,-0.2410878333384669,,,0.00021708380070743327,0.21939115131798048,False
MTMR11,6,4.163655587594537,3.131924335967561e-05,0.8333333333333334,5,1,0.04439333686068192,0.18672944748776144,0.5053913348330648,-1.0344569999041031,0.119653928354332,0.148273726643425,0.00021708380070743327,0.04439333686068192,True
TGIF1,6,4.163369886711546,3.135847526101563e-05,0.6666666666666666,4,2,-0.16475375741931675,-0.05621174038508969,0.5137522750500882,1.3323209437404762,0.747389722244163,0.45285064735521,0.0002172647478109379,-0.16475375741931675,False
DUOX2,4,4.162964002066283,3.141429086822e-05,0.75,3,1,0.5239556755329731,0.34494088582912114,0.7926861009815784,-0.026070016591426146,,,0.00021756039433086922,0.5239556755329731,True
MCM10,4,4.162623446235713,3.146119554032382e-05,0.75,3,1,-0.19546548218546622,0.14348432773073239,0.5716202393381462,0.3839036937225828,,,0.0002177941064757172,-0.19546548218546622,False
EPC1,5,4.161524592331165,3.1612994602548665e-05,0.8,4,1,0.1121335511624002,,0.2463082957319216,-1.0597571128774623,0.0585532314348468,0.0164495574342114,0.0002187534643233217,0.1121335511624002,True
CDHR4,3,4.159833478168927,3.1847970680053604e-05,0.6666666666666666,2,1,0.3117448286529787,,0.5856270343363916,-0.1392542905581604,,,0.00022022818724722537,0.3117448286529787,True
NEFM,6,-4.159799394375933,3.1852723554244656e-05,0.8333333333333334,1,5,0.6037689813999378,-0.2569855911672114,-0.7744319863156797,-3.065473497365156,-0.466805436005555,-0.229332620901522,0.00022022818724722537,0.6037689813999378,False
TAF1C,6,4.159478561344132,3.189749571886343e-05,0.6666666666666666,4,2,0.02968466169308659,0.10746123172881838,0.40500315345090065,-0.7283333180158493,0.323958886202206,-0.0238340818286623,0.00022044565726038728,0.02968466169308659,True
KRT73,3,4.158629288754898,3.2016300285527035e-05,1.0,3,0,,0.009002791139000132,0.0785165009622685,0.2526483039548168,,,0.0002211743749273971,,False
WASHC4,6,4.158413061084834,3.204661540733548e-05,0.5,3,3,0.24749834865350362,0.12826383440162736,0.28713626423966776,-1.9398353673040738,-0.0523071474489158,-0.234991167412714,0.00022129143855745384,0.24749834865350362,True
