symbol,K,meta_Z,meta_p,consistency,n_up,n_dn,lfc_GSE267799_SMIR_DRG,lfc_GSE212311_CCI_DRG,lfc_GSE278227_CCI_DRG,lfc_GSE241361_S1R_DRG,lfc_GSE265957_Xtail_DRG_Day4,lfc_GSE265957_Xtail_DRG_Day63,meta_FDR,incision_lfc,concordant_incision
MEIS3,6,6.21920791864429,4.996708244037362e-10,1.0,6,0,0.1653658068637185,0.5279108290784307,1.216266687589986,0.25737738781990416,0.171315998550845,0.001731119852689,1.9368973034029606e-08,0.1653658068637185,True
PFKFB3,6,6.218272517838999,5.026580071980166e-10,1.0,6,0,0.295134970116365,0.23319464703952475,0.45167910045780246,0.6481226401109232,0.366934357665188,0.0376916422717184,1.943924143724666e-08,0.295134970116365,True
GTF2IRD1,6,6.21716444853244,5.062191588143694e-10,1.0,6,0,0.10711072150198575,0.1024444617633753,0.40753279008159815,0.7463048073749201,0.292283313720285,0.0171029626308772,1.9492872809646587e-08,0.10711072150198575,True
CMTM3,6,6.217102293583838,5.064196421745966e-10,1.0,6,0,0.10621866571821359,0.01765772927968179,1.3559955695364687,0.6840077048192086,0.173273524526651,0.232716577135782,1.9492872809646587e-08,0.10621866571821359,True
TSPAN13,6,6.216712341747677,5.07679217196816e-10,1.0,6,0,0.03471302658113462,0.5018129254635779,0.707385216106065,0.17580024783619397,0.0480971181545419,0.0306572005235905,1.9492872809646587e-08,0.03471302658113462,True
LRRC49,6,-6.215088128551521,5.129585211726086e-10,0.8333333333333334,1,5,0.25363227280202416,-0.4655441744684947,-0.6611520985462365,-0.49983582077412514,-0.63997304553866,-0.200897770723513,1.96085206523072e-08,0.25363227280202416,False
MDH1,6,-6.203471097969901,5.523118737076436e-10,1.0,0,6,-0.1435376485722486,-0.31759458768148363,-0.37321747255573,-0.051382320144831795,-0.341282251041459,-0.377867420518486,2.089494855229057e-08,-0.1435376485722486,True
CABP2,4,6.203297036927533,5.529233606756447e-10,1.0,4,0,0.17768402155401886,0.1555990341212095,1.1344021772812456,0.030352534424628763,,,2.089494855229057e-08,0.17768402155401886,True
GMPR,6,-6.198961828430688,5.683681301175682e-10,0.8333333333333334,1,5,-0.1947108073487529,-0.2813104674411355,-0.5445735939809868,-0.31923288193438015,-0.370172462663016,0.0552200706003149,2.1429679475412274e-08,-0.1947108073487529,True
CAMK2D,6,6.198317113541051,5.707006808303606e-10,0.8333333333333334,5,1,0.14806676897187288,0.3308546443467284,0.9836518345390646,0.5228211031641852,-0.0241098478953249,0.0324251994141843,2.1468721975236657e-08,0.14806676897187288,True
IPO5,6,6.19769895350761,5.729459274925176e-10,1.0,6,0,0.00031621919702740087,0.3920242173917954,0.8199945433277627,0.4744474123446931,0.108337985549214,0.0313511731946543,2.1504310639129595e-08,0.00031621919702740087,True
AMIGO3,4,-6.193970844639653,5.866708341615221e-10,1.0,0,4,,,-1.2049430917828392,-0.44958628349043916,-0.107905663965009,-0.181593508931503,2.1920035320635473e-08,,False
PID1,5,6.192690143151664,5.914593173509188e-10,0.8,4,1,,0.24716418518300687,0.6278550830545813,0.33586343110137573,-0.228920960561029,0.0402228452789008,2.2049177073856778e-08,,False
HAPLN1,6,-6.189504190711962,6.035374849275347e-10,0.8333333333333334,1,5,0.335535670728734,-0.9639275089867692,-1.3581997833011932,-0.5020976948199642,-0.496971771564906,-0.58837802791678,2.2398548095337564e-08,0.335535670728734,False
HCN3,6,6.179317795235358,6.4379186829717e-10,0.8333333333333334,5,1,0.905270494023239,0.14357457857645461,0.4856809940082458,-0.8671438539181562,0.159534728710374,0.328853425982587,2.38390223804357e-08,0.905270494023239,True
AGFG1,6,6.178519988832495,6.4705297565903e-10,1.0,6,0,0.2516741800327651,0.09103523909851563,0.2971048427596612,0.23304507189712176,0.206322776109401,0.0113380208398656,2.390629654711666e-08,0.2516741800327651,True
GUF1,6,-6.166115779332528,6.998784827878087e-10,1.0,0,6,-0.20434742078353718,-0.1606459308234629,-0.3151537020666817,-1.5689474011750368,-0.384405699774111,-0.275586519640899,2.574308588245291e-08,-0.20434742078353718,True
REM2,6,-6.165425786612284,7.029373244811358e-10,0.8333333333333334,1,5,0.5312300154811176,-0.7525944893835916,-1.4514843943962998,-0.7175436154593489,-0.500533208279724,-0.209420858997657,2.5798267394261107e-08,0.5312300154811176,False
CAD,6,6.160608774747538,7.246581831826154e-10,1.0,6,0,0.26634717495802196,0.019820821753391726,0.31688185020499127,0.2574978732565443,0.529144430804789,0.0230060392603531,2.6471657170404083e-08,0.26634717495802196,True
IGSF8,6,6.159746407816559,7.286152665329975e-10,0.8333333333333334,5,1,0.20492789628349772,0.40319220200453776,0.5887866332533198,-1.0658511763119591,0.26531850512111,0.306527696595894,2.6505582179459724e-08,0.20492789628349772,True
ALPK1,6,6.158608166771873,7.338705196897123e-10,1.0,6,0,0.14800635637326742,0.30371853439157537,0.42149429408513317,0.6045847125175872,0.316333331777991,0.0667054898492653,2.663821237259675e-08,0.14800635637326742,True
ANXA2,6,6.157045307523181,7.411465117875899e-10,1.0,6,0,0.09860708048645428,0.19150016744149667,0.40165591824196945,0.5278934535836655,0.108099480617298,0.07927880099462,2.6833435332984827e-08,0.09860708048645428,True
ADAM15,6,6.156758124683637,7.424911420074342e-10,0.8333333333333334,5,1,0.16346812086268336,0.18836044047121803,0.3250208205244638,-1.3040676393760133,0.704690347062544,0.0274861417864121,2.6833435332984827e-08,0.16346812086268336,True
OMG,5,-6.155233845661243,7.496679613581335e-10,1.0,0,5,,-0.34240687154522176,-0.5735218296694322,-0.5945835735546874,-0.955811475560106,-0.414993935838657,2.6975008905217014e-08,,False
AXL,6,6.142415639430664,8.127584564600747e-10,1.0,6,0,0.16128105529339454,0.29055360568179633,0.5260165855414058,0.5589553981488375,0.203711306732415,0.364611053067538,2.911856703750467e-08,0.16128105529339454,True
GABRA1,6,-6.140856483796391,8.207771528328916e-10,0.8333333333333334,1,5,0.5031963956744185,-0.31977599502772147,-1.1675666800794646,-0.6980950235245436,-0.462875177433554,-0.261573760064269,2.9342340029568082e-08,0.5031963956744185,False
MEGF6,5,6.13990482713648,8.257093650438723e-10,1.0,5,0,0.45369927154613343,,0.6977159539308069,1.0021032772901817,1.08396535926397,0.542231125027548,2.945504614268572e-08,0.45369927154613343,True
CLIC1,5,6.131119114519605,8.726303774466938e-10,0.8,4,1,-0.1615466580728384,,0.9641005151704913,0.7440588986125185,0.421297244984179,0.0102827066610451,3.1056566760036925e-08,-0.1615466580728384,False
MFAP3L,6,6.13080464057774,8.743571840368056e-10,0.8333333333333334,5,1,0.15736993692563228,0.4054167713480332,0.5748349636317451,0.9414069484952483,0.430662942089734,-0.249995336786445,3.1056566760036925e-08,0.15736993692563228,True
GPR153,6,6.129190799345226,8.8327150986545e-10,1.0,6,0,0.5099583211233969,0.10703373008957207,0.3393884869805399,1.1526280968803073,0.900665119024604,0.302256160266041,3.1306017197629394e-08,0.5099583211233969,True
KCTD8,4,-6.124916184878428,9.073135500390362e-10,1.0,0,4,,,-0.5445911863074562,-0.11468079818374832,-0.586189088290105,-0.497741652964778,3.208943136804728e-08,,False
MAP3K6,6,6.123690636318978,9.143234202346864e-10,1.0,6,0,0.1656800376010823,0.2003598415179455,0.8546534913388228,0.5596112616331625,1.05607921970252,0.612764353332355,3.22684035218007e-08,0.1656800376010823,True
NAPRT,6,6.12098634874853,9.299787245771237e-10,0.8333333333333334,5,1,-0.08952652728243748,0.31449320014501714,0.6089955154193203,0.4804159093628275,0.430933691016442,0.595260317769563,3.275108053021394e-08,-0.08952652728243748,False
FBRSL1,6,6.1195352228557764,9.38486847735882e-10,1.0,6,0,0.24848059234636377,0.19922234257852978,0.29680649315465857,0.3697129287361358,0.173071927579467,0.187748039625918,3.291066589772101e-08,0.24848059234636377,True
HSPB8,6,6.119147073582345,9.407754502625903e-10,1.0,6,0,0.04821626276040547,0.0955941442212529,0.2988459148306877,0.31747984552968056,0.214896418815092,0.165963580927679,3.2921173895869756e-08,0.04821626276040547,True
GPR85,6,6.1175365896506095,9.503294486864343e-10,1.0,6,0,0.2154850618280162,0.24677067745253112,0.44304054920841374,0.6387641160809916,0.416279676887245,0.0996416877793632,3.318534395497439e-08,0.2154850618280162,True
CHID1,5,6.11580640699314,9.606989704335596e-10,0.8,4,1,,0.1315747278033479,0.2989430938216069,-1.565233852844628,0.263604211894375,0.0422342034876331,3.3476819702350066e-08,,False
CYTH4,6,6.100298413866899,1.0587062485001617e-09,0.8333333333333334,5,1,-0.01160121584766527,0.5468641698917498,1.1852579165375285,1.423199373683274,0.474134083634311,0.344849455182261,3.658393700454003e-08,-0.01160121584766527,False
TAGLN2,6,6.099512676676834,1.0639232284399974e-09,0.8333333333333334,5,1,-0.024553334694489948,0.2343821111598583,0.48020550586975297,0.405330757580705,0.753382637360406,0.273730609746772,3.668761932737258e-08,-0.024553334694489948,False
TRIM35,6,6.09806433760008,1.0736053830100144e-09,1.0,6,0,0.02208715633375391,0.1505827654688865,0.4292806042710877,0.5218900805622173,0.212408921771278,0.319293684934329,3.694452453135501e-08,0.02208715633375391,True
ARHGDIA,5,6.096175444650896,1.0863618109290206e-09,1.0,5,0,,0.0978638402215175,0.16878447220937431,0.3927593772767253,0.302632445401873,0.339664618715258,3.730593505082396e-08,,False
SUPT6H,3,6.095598094392878,1.09029028498446e-09,1.0,3,0,0.21267900963758368,0.08814794987307017,0.22224442662568844,,,,3.734033975634512e-08,0.21267900963758368,True
GRHL1,4,6.093570066769931,1.1041997121984694e-09,1.0,4,0,0.34214623223211105,0.31853035854851375,1.28501785511573,0.008490340837617794,,,3.768394564187436e-08,0.34214623223211105,True
MBOAT7,6,6.089227863590864,1.1345654229666473e-09,1.0,6,0,0.14705402326909311,0.10349398111387176,0.452383661206456,0.2782061320617544,0.392123013408925,0.262966223788021,3.8640590290008117e-08,0.14705402326909311,True
VASH1,6,6.0872131468027355,1.148929705675397e-09,1.0,6,0,0.5147965499022815,0.12236293355415118,0.20043069111685874,0.3963459021161153,0.191712017171911,0.137172991400797,3.9049454801517804e-08,0.5147965499022815,True
MAPK14,6,6.08652240527476,1.1538951657624339e-09,1.0,6,0,0.024859984031573745,0.1437569137000212,0.29168223823813744,0.709542944983319,0.629700544678479,0.0722292304175854,3.9137854064958615e-08,0.024859984031573745,True
SLCO5A1,6,-6.085528703219403,1.1610752031000142e-09,0.8333333333333334,1,5,0.492213977398424,-0.5161623774501471,-0.8776310979094157,-0.6123519210236292,-0.220986411963856,-0.167281561212,3.922728588827228e-08,0.492213977398424,False
DCAF15,6,6.085501585205128,1.1612717547881476e-09,1.0,6,0,0.22743697781933037,0.1818518747428084,0.19898029612387091,0.34957251762851094,0.315279547608246,0.222762440166203,3.922728588827228e-08,0.22743697781933037,True
ZBTB38,5,6.080788835872147,1.1959270813080642e-09,0.8,4,1,0.2672421664767919,,0.4654018372418962,0.6339636015821934,0.0109125267784485,-0.0464931928651411,4.026667268622038e-08,0.2672421664767919,True
NPL,6,6.080657535533873,1.196906897149615e-09,1.0,6,0,0.210036063374194,0.3366495997942991,0.31500280901015376,0.6008949848266782,0.330147947853617,0.0112875402703751,4.026667268622038e-08,0.210036063374194,True
TMEM164,6,6.074592022614353,1.2430333779126333e-09,1.0,6,0,0.4302348672728602,0.1291524752736053,0.3447475691673514,0.1132634616905639,0.0948897067898285,0.31667917124438,4.1733648014624555e-08,0.4302348672728602,True
ZYX,6,6.068835025348034,1.2884141042547302e-09,0.8333333333333334,5,1,0.30199402381826257,0.20052004274353408,0.4366337681646897,-0.9305367522706192,0.625403027925869,0.336129899703561,4.31696968696848e-08,0.30199402381826257,True
LAMA5,6,6.064951688029562,1.3199332259732067e-09,1.0,6,0,0.45396234871656516,0.2353794512884395,0.52925794290881,1.1693495572586654,0.689479560081825,0.546161692645872,4.413643385112832e-08,0.45396234871656516,True
AFG3L1,6,6.057633898201874,1.3813834456238263e-09,1.0,6,0,0.08092692234238363,0.10976966866777094,0.29412298030081097,0.3951371941582478,0.0792034791481665,0.0979448683013751,4.6098102403156395e-08,0.08092692234238363,True
ETFA,6,-6.051150372924446,1.4381512451702606e-09,1.0,0,6,-0.22029638851934674,-0.23845575147596865,-0.4089472486818231,-0.15772113139535104,-0.236218470194887,-0.342416990152865,4.779975785152239e-08,-0.22029638851934674,True
CAR10,4,-6.0508000745637425,1.4412822502311702e-09,1.0,0,4,,-0.057490757320109775,-0.6141206967948589,,-0.524264271673689,-0.242158575341511,4.7807823258169e-08,,False
KRI1,6,6.049668523308708,1.4514416395224516e-09,0.8333333333333334,5,1,0.21532620875644337,0.07523173708856712,0.3989993501259246,-1.074402634075117,0.197929675177455,0.237903350911371,4.804852403475124e-08,0.21532620875644337,True
ALKAL2,6,6.046843467118614,1.4771114157960014e-09,0.8333333333333334,5,1,0.14158122398084805,0.7014576289195059,2.3986726867677977,0.1718575916215892,0.261137523139258,-0.196521678652747,4.880069491867348e-08,0.14158122398084805,True
BACH1,6,6.046431553667746,1.4808910231221215e-09,1.0,6,0,0.05339877972108331,0.12844195634023992,0.5732814103125863,1.543894158137305,1.04863482699772,0.245330437043423,4.882810401338119e-08,0.05339877972108331,True
JUNB,5,6.043729763855329,1.5059166320126187e-09,1.0,5,0,,0.43085034272409883,0.7240983440492217,0.6251164058483862,0.220920533845846,0.25301604299876,4.955453696435957e-08,,False
PLCH2,6,6.041716141229849,1.5248356100040939e-09,0.8333333333333334,5,1,0.14600635537263768,0.24122255976882376,1.7415823316753436,0.2033712068462865,-0.291452306048499,0.194745219509628,5.0058576807918126e-08,0.14600635537263768,True
HDC,6,6.041457480467934,1.527282581440228e-09,1.0,6,0,0.02591702095630788,0.3948856558278984,1.290495077538485,1.5824242894723493,0.739045032733911,0.165793223042528,5.0058576807918126e-08,0.02591702095630788,True
DUSP26,6,6.03860517513424,1.5545209026026678e-09,0.8333333333333334,5,1,0.017394299378508116,0.7539832143055385,1.431748581139198,0.17158254512802262,0.0718602606853482,-0.174201058137755,5.085065213414893e-08,0.017394299378508116,True
SRGAP1,6,6.032663167530061,1.612793603782128e-09,0.8333333333333334,5,1,0.5422728482537078,0.13186395694658382,0.35520894029722694,0.5138554295408913,0.0407495033268245,-0.0170203029865205,5.265278053215341e-08,0.5422728482537078,True
IL17RA,6,6.029944637730615,1.6401585597150057e-09,1.0,6,0,0.1440109116085706,0.20422281459386538,0.5040722893529948,1.6350602759783524,0.848638218245199,0.425154615001141,5.344075685118656e-08,0.1440109116085706,True
CSRNP1,6,6.028991000717859,1.6498647374504932e-09,0.8333333333333334,5,1,-0.15729410412956746,0.49643442598742127,1.4446675892794905,1.3609877945579707,0.773397013655741,0.600933701134331,5.359826236891231e-08,-0.15729410412956746,False
NDRG2,6,6.027819929009332,1.6618605735652743e-09,0.8333333333333334,5,1,-0.0949114173343073,0.42174303460979257,0.6707738367078413,0.30350902109924505,0.0692402220979614,0.119889436135474,5.382997302084622e-08,-0.0949114173343073,False
CXXC4,5,-6.021862560828668,1.7242128057191103e-09,1.0,0,5,,-0.12840121433738294,-0.4924303339236502,-1.676606062624793,-0.436038503715277,-0.431280860355193,5.556838861809705e-08,,False
KCNK1,6,-6.021682413522343,1.7261333760591576e-09,0.8333333333333334,1,5,0.29065478897444397,-0.53236300732451,-0.6709514310305646,-1.99735270682553,-0.0380891126568796,-0.615880467765359,5.556838861809705e-08,0.29065478897444397,False
RGS12,6,6.018371456667273,1.7618053614984535e-09,1.0,6,0,0.24065840462057686,0.28239090905092423,0.5832881138473267,0.544501535327357,0.142570286327728,0.213465223967918,5.6514345626981404e-08,0.24065840462057686,True
STRIP1,6,6.012097708393196,1.8313787836691487e-09,0.8333333333333334,5,1,0.18717039090506038,0.23919850681642663,0.40010699952537543,0.1464257162697944,-0.0772269149293051,0.0637944993292877,5.860885377173783e-08,0.18717039090506038,True
HK1,6,6.01184979310283,1.834182349792182e-09,1.0,6,0,0.4630948860681343,0.049885180226627135,0.14901916248597225,0.1991866821648145,0.107709270580223,0.13818260157771,5.860885377173783e-08,0.4630948860681343,True
VASH2,6,5.997392714628557,2.0051074928631845e-09,0.8333333333333334,5,1,0.16186721891286293,0.23567005850881045,1.0084253277230741,1.8177293522532816,1.36191994817028,-0.117813214635522,6.394708905948252e-08,0.16186721891286293,True
ATP2B4,6,5.993765588733092,2.0503686646204386e-09,1.0,6,0,0.1423387841706072,0.412670276191347,1.9459188478012397,0.482705744078765,0.0281256327697838,0.167537833169402,6.489044385620937e-08,0.1423387841706072,True
DNAAF3,6,5.9883287361933295,2.1200822160384103e-09,1.0,6,0,0.17102771905872372,0.2963211090371377,0.794705400418922,0.14958257751898119,0.213115365142829,0.257682868239393,6.683180601128499e-08,0.17102771905872372,True
IL1R2,4,5.988041890061615,2.123823704805214e-09,1.0,4,0,0.3108696232209843,0.11807748157708287,1.0973400588487656,0.40678397211500383,,,6.683180601128499e-08,0.3108696232209843,True
PAQR8,5,-5.9860577260358,2.1498809323296188e-09,0.8,1,4,,-0.044454374437137734,-0.29941075201222844,0.07327101542478331,-0.0895273050901173,-0.132131933820084,6.75233950510813e-08,,False
PTPN9,6,5.981251380727116,2.2142983502742224e-09,0.8333333333333334,5,1,0.1210568965274188,0.44683104441997346,0.6017569639265803,0.037082412809570364,-0.0666506716528645,0.0594502082039909,6.928367919421347e-08,0.1210568965274188,True
GYG1,4,-5.979155798680797,2.242969595131386e-09,1.0,0,4,-0.09819989394573359,-0.14086931024080496,-0.7235954096376451,-0.25087842513708214,,,7.00483636577636e-08,-0.09819989394573359,True
LYPD1,5,-5.972167818355648,2.341215115460346e-09,0.8,1,4,,0.1543718970696022,-1.3327471328888243,-1.0493229024252617,-0.269862983334565,-0.35399080116319,7.297889376854925e-08,,False
NFYB,6,5.969960555791427,2.373109528191048e-09,0.8333333333333334,5,1,-0.06758408885204137,0.34300819141907857,0.7156983147592006,0.3370623850104524,0.0213959909770927,0.122848201205244,7.369551390359893e-08,-0.06758408885204137,False
CXADR,6,5.966439814418465,2.4248612252291094e-09,1.0,6,0,0.35930012057397365,0.7126943144630682,1.204650096652954,0.567068657529016,0.0578219758042958,0.264752921190472,7.516161610485435e-08,0.35930012057397365,True
G6PD,3,5.964184211350466,2.458592501409081e-09,1.0,3,0,0.09802559570704705,0.1804346020701182,0.27846368147747835,,,,7.592280425993117e-08,0.09802559570704705,True
SMIM3,6,5.962005094150088,2.4916137827887895e-09,0.8333333333333334,5,1,-0.02976384943674759,0.211738285155457,0.34229695808157334,2.4057008005575375,1.63767018372846,0.730283681706681,7.671669352042133e-08,-0.02976384943674759,False
GRIK5,6,5.959162856352725,2.5353334102460654e-09,1.0,6,0,0.44139912984755725,0.1288961760637477,0.2614871515861239,0.07964476794307274,0.150058564995853,0.403406243792452,7.771266408591273e-08,0.44139912984755725,True
NTM,5,-5.952682067885005,2.637834230887022e-09,1.0,0,5,,-0.3902215415303256,-0.7721155572353795,-0.19740816026647057,-0.587274497389428,-0.420798273613225,8.070505025811827e-08,,False
SLC2A3,6,5.948039178927107,2.7137364868009254e-09,0.8333333333333334,5,1,0.36597049968021,0.21353847121021596,0.6068377070095803,-1.5309750687595471,0.360737352373239,0.255864727715273,8.277079749021778e-08,0.36597049968021,True
VWA3A,4,5.947941605900631,2.7153542192598023e-09,1.0,4,0,0.21292513760487541,0.2546089387765155,0.7229400632851707,0.01682872646282718,,,8.277079749021778e-08,0.21292513760487541,True
ENTPD3,6,-5.940802081014916,2.8363088269418927e-09,0.8333333333333334,1,5,0.6721058921202117,-0.41136599234957005,-0.7529503309181536,-0.5787582407440777,-0.219503354833644,-0.0628354905639498,8.629886710209965e-08,0.6721058921202117,False
REEP1,6,5.936327599630189,2.91477105529403e-09,1.0,6,0,0.3869267417507949,0.1734788504513034,0.29543134462375953,0.32688856009667333,0.0830938090640764,0.0214484108583666,8.843815363410918e-08,0.3869267417507949,True
RPA1,6,-5.9361850605383255,2.917304971255656e-09,1.0,0,6,-0.0007095605739282362,-0.22644323194693117,-0.48033185767896125,-0.20374436917990835,-0.381698831595127,-0.113010605284594,8.843815363410918e-08,-0.0007095605739282362,True
FES,6,5.93495794881565,2.9392082272991846e-09,1.0,6,0,0.08763195587208772,0.3772764739930923,0.9460903460005019,0.6945306519595151,0.535390687580174,0.33252546950432,8.877696090922646e-08,0.08763195587208772,True
FBXW8,6,5.934387336691459,2.9494477977231594e-09,0.8333333333333334,5,1,0.18409698828049148,0.007298246718253409,0.4030962354433294,-1.365014148033703,0.418547407384601,0.186921552489879,8.89239707612272e-08,0.18409698828049148,True
ATP5PO,4,-5.932344519250725,2.9863914842548413e-09,1.0,0,4,-0.39746759214380045,-0.15574070257822026,-0.2376364724511184,-2.1377380316654353,,,8.987409426797479e-08,-0.39746759214380045,True
SMIM18,6,-5.927837931619717,3.0694921463615056e-09,1.0,0,6,-0.10666159776809891,-0.4771572794142154,-0.8662576552184538,-0.12374063608130514,-0.357464503315593,-0.470214510187481,9.220732124605379e-08,-0.10666159776809891,True
LITAF,6,5.926717629186418,3.0904972198833027e-09,1.0,6,0,0.03326723059723591,0.27777314708392087,0.9523920235906145,0.40669502532031654,0.133788790007985,0.302937396062728,9.261127605219036e-08,0.03326723059723591,True
GPRC5A,4,5.926524640847324,3.0941297521061663e-09,1.0,4,0,0.05905847850156731,0.30192183151091023,0.7974793377198263,1.0168974505220363,,,9.261127605219036e-08,0.05905847850156731,True
CALB2,5,-5.913702677200617,3.3450146964302417e-09,0.8,1,4,,-0.31355566934011847,-0.6122885675046534,-0.9789981098885239,0.13113033988059,-0.695739925048808,9.993986147168477e-08,,False
NLRC4,4,5.9123652284416455,3.3722974738700395e-09,1.0,4,0,0.640670625232399,0.347513724239146,0.6323112079045854,0.7119886363547301,,,1.0057345547296737e-07,0.640670625232399,True
KCNS3,6,-5.910591402425258,3.408816369043059e-09,0.8333333333333334,1,5,0.29550691824095576,-0.601980389941744,-1.1998529270074556,-0.7530804822038784,-0.241940278060421,-0.300121144772208,1.0147972759064876e-07,0.29550691824095576,False
USP8,6,-5.910239169272876,3.4161136972067567e-09,0.8333333333333334,1,5,0.18611449732432472,-0.14115274374074538,-0.2867770097857685,-0.05552277542033224,-0.341443287895351,-0.41070972956083,1.0151438764123203e-07,0.18611449732432472,False
TTLL7,6,-5.909783229780408,3.4255821301602293e-09,0.8333333333333334,1,5,0.6649001777872652,-0.38005431596540973,-0.8736145307965,-0.46895968674240507,-0.33171551488721,-0.288884074709062,1.0161332512260235e-07,0.6649001777872652,False
SORL1,4,-5.9090618914054,3.4406142732575505e-09,1.0,0,4,,,-1.2176045850037571,-0.6389961378873998,-0.499952644724841,-0.258722553232701,1.018766501806064e-07,,False
XPR1,6,5.907988670738313,3.463098290455289e-09,1.0,6,0,0.39600428874889104,0.1564564282501566,0.35452529244397724,0.18009356772154206,0.0480941922742972,0.0176151860617658,1.0235929089931418e-07,0.39600428874889104,True
SLC2A2,4,5.903097695028819,3.5673887536569176e-09,1.0,4,0,0.29110268893106717,0.031754202350270294,0.4487538046256916,0.8447709608948727,,,1.0525386568721801e-07,0.29110268893106717,True
PDCL3,6,5.901693547843413,3.5978900858524176e-09,0.8333333333333334,5,1,-0.07812734974460511,0.5553049106271661,1.1067249574643867,0.8851027607989943,0.238811665353365,0.0158315621591388,1.059649051619737e-07,-0.07812734974460511,False
GABRG2,6,-5.897057282287068,3.7004142808784564e-09,0.8333333333333334,1,5,0.4841945952868336,-0.4368391976701078,-0.994397022984888,-2.2632497318625866,-0.323299163553497,-0.436397733944568,1.087908653234462e-07,0.4841945952868336,False
ABL2,6,5.894551413071255,3.7570061053632435e-09,1.0,6,0,0.22290586808202262,0.03858385037356582,0.2518952581081102,0.2857529573982047,0.13093430353354,0.0802780900798945,1.1025880329073122e-07,0.22290586808202262,True
PIK3CD,6,5.884421250808321,3.994492711040571e-09,0.8333333333333334,5,1,0.2810069877099526,0.01989381273652402,0.4037547488635669,0.5802087192730863,0.316990860441233,-0.0906044329831266,1.1681421087127831e-07,0.2810069877099526,True
TAOK2,6,5.883910203477777,4.006852873899817e-09,1.0,6,0,0.17694368255320558,0.059079664722041514,0.17264987565153866,0.2495557722422328,0.0768684129255514,0.270074860659891,1.1696901017423242e-07,0.17694368255320558,True
DEFB36,3,5.883415987632005,4.018841353951103e-09,1.0,3,0,,0.31205664999303073,0.6183895735476798,0.204068848510096,,,1.1709298421867508e-07,,False
STOM,6,5.882872274042792,4.0320708621601055e-09,1.0,6,0,0.04746152481814292,0.4605604655894888,0.7391383733078212,1.251591286868531,0.782744433669201,0.466628973965636,1.1709298421867508e-07,0.04746152481814292,True
CLTB,6,5.882861951446024,4.032322438656645e-09,1.0,6,0,0.18284767046776462,0.06638795831526068,0.14922886051994055,0.6835515761988891,0.426531710140466,0.0274504357830472,1.1709298421867508e-07,0.18284767046776462,True
ZFAND2A,6,5.880039968563755,4.10167428157607e-09,0.8333333333333334,5,1,0.16340906482034256,0.29182167900485556,0.5644553051988774,0.3868813704874743,0.229762639564182,-0.117795078386753,1.1889827094333997e-07,0.16340906482034256,True
ARFIP2,6,5.879056266191613,4.126121120262853e-09,0.8333333333333334,5,1,0.0421008047079825,0.15728801827326944,0.20937208821779407,0.20690759653377988,0.286931515695622,-0.0880422506195842,1.193978265429908e-07,0.0421008047079825,True
RSPO2,6,5.876335357068907,4.194481736065109e-09,0.8333333333333334,5,1,0.39758808607300633,0.09782014613620005,0.4973022994113254,0.3242448106323286,0.0660384984251883,-0.0202780495108303,1.211641565363869e-07,0.39758808607300633,True
PRR13,6,5.875152412695718,4.2245448779914415e-09,1.0,6,0,0.22579939051222908,0.3383083616031115,0.633487326043678,0.8591228267655886,0.322576759772046,0.268671973870836,1.218199770392236e-07,0.22579939051222908,True
GALNT9,6,5.869410533203482,4.373472767610585e-09,1.0,6,0,0.674617991509737,0.04973957957944419,0.2957000073810736,1.3943882716646572,0.946439270839303,0.0480364783191729,1.2564255630100672e-07,0.674617991509737,True
CACYBP,5,-5.8691678373926495,4.379878865737124e-09,0.8,1,4,,-0.33537408788696244,-0.3639184441339607,0.004368731724936126,-0.52666895509422,-0.597785281811178,1.2564255630100672e-07,,False
MCL1,4,5.867520275754694,4.423609273184073e-09,1.0,4,0,,,0.37394588564488895,0.5068852821680219,0.114382202589673,0.0097207873224965,1.2667747524176953e-07,,False
LHFPL4,5,-5.864567251678051,4.5030556001368415e-09,1.0,0,5,,-0.5274372746909313,-0.4125093213285167,-2.4462230974226973,-0.220111547301382,-0.0094215575669097,1.2850789016114656e-07,,False
ABCC3,6,5.861657018992979,4.582708412537472e-09,1.0,6,0,0.236406143584722,0.02762956122254545,0.4021868757143623,0.7879983384106479,0.490582373700422,0.427895117081328,1.305559202139763e-07,0.236406143584722,True
GFM1,6,-5.860867675894964,4.604547972370429e-09,1.0,0,6,-0.13398355595967537,-0.21055237942974703,-0.34391413495937684,-0.15257573094569832,-0.25712194446177,-0.257319402306254,1.3095271140665867e-07,-0.13398355595967537,True
CAPNS1,5,5.859841055964537,4.633104087016386e-09,0.8,4,1,,0.09782874621075521,0.2344477084523895,0.4149401135710491,0.396858166690599,-0.0359745301368989,1.3153883164373108e-07,,False
ITGB4,6,5.858098395704197,4.681972361786817e-09,1.0,6,0,0.32806171836826437,0.2393196380820113,0.4344261114065304,0.15796548137891886,0.0632865530585416,0.186866593848121,1.3268083938155512e-07,0.32806171836826437,True
NRG1,6,-5.857836481925251,4.689360260887491e-09,0.8333333333333334,1,5,0.5420057165007162,-0.336669911967554,-0.6416591044578039,-2.1222999941500573,-0.218392150497065,-0.0862624187450247,1.3268083938155512e-07,0.5420057165007162,False
