,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
SMIM5,0.5040941650983544,6.033180019429648,0.001687042541658295,2.8689198920810277,2.3648257269826733,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MAP2K6,-0.3810388830171729,-5.413784939597577,0.0017149628973725944,2.273181998829744,2.654220881846917,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CH25H,-0.8671877356032498,-5.389951086819693,0.0017320145118096485,1.1551474013318193,2.022335136935069,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
WFDC2,-1.0839419623768467,-6.26348982848196,0.0017428406728637175,0.6315034746462311,1.7154454370230778,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CD36,-0.8872856314171291,-5.63825373331363,0.0017528846855421063,2.633544905826959,3.520830537244088,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SLC10A2,-0.7160885626807555,-6.81500241621115,0.0017559702592809842,0.5596302245152652,1.2757187871960207,0.4357209149687436,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
ROR1,-0.59241710741518,-5.435686152962226,0.0018012557014767472,2.178489521832361,2.7709066292475413,0.4412620144817014,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MYD88,-0.7235445795943947,-6.050205832767232,0.001815738998206636,3.5281609024694034,4.251705482063798,0.4412620144817014,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SIGLECE,-1.4518804789726492,-8.220668764467346,0.0018569254597884536,0.2828704176953386,1.7347508966679879,0.4466663659550328,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MEOX1,-1.2680847106941733,-6.130867123423597,0.0019366287308110448,1.7680193657177168,3.03610407641189,0.46113281890311875,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
KCNJ16,-0.8559170269557321,-5.186563621321982,0.002041324152723454,1.4247634532759532,2.2806804802316853,0.4791888969803021,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
RND3,-0.6877984910134591,-5.655552224987359,0.002053114944852607,4.536845230905405,5.224643721918864,0.4791888969803021,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
A2M,-0.8151875348122983,-5.7500155334423475,0.0020870834478263246,6.091771521199725,6.906959056012023,0.4823413540746074,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
NRROS,-0.5483851241322908,-5.238315710436673,0.0021377758669118845,3.6538843871994082,4.202269511331699,0.4892601020457656,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
F630111L10RIK,-0.7145389838764582,-5.157224011234264,0.00215925454316178,3.0243156400799385,3.7388546239563967,0.48942410909569845,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
STEAP4,-1.1355892788973048,-6.057661482754358,0.0022503502263456726,4.691842530443139,5.827431809340443,0.5039973267073274,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SLAMF7,-0.4791062265040372,-5.68819554291685,0.0022663096182487046,0.3796468374060876,0.8587530639101248,0.5039973267073274,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
SRPX,-0.612956633083896,-5.288840419477798,0.002318815911270385,4.51468132890168,5.127637961985576,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
STK17B,-0.533399749967896,-5.072652124687017,0.0023507083642208037,4.057175079943962,4.590574829911858,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
A630001G21RIK,-0.7797074523973467,-5.289149896312317,0.0024337725021903625,0.9764745810892647,1.7561820334866114,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
DNAJC5B,-0.595848009661179,-6.642428259623942,0.0024742730107348353,0.4596129420167957,1.0554609516779747,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LYRM7,-1.2961660190476798,-8.148864330084994,0.002474964289687649,2.1348278889266554,3.4309939079743352,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
COL15A1,-0.8579176411088216,-5.8532086080799735,0.0024888858136606303,6.643223222952347,7.501140864061169,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GRAP,-0.4138309809194296,-4.966419490175459,0.0025365669891814924,2.397212484166612,2.8110434650860414,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
NEK5,-0.10786351895943677,-6.014818028391647,0.0025582556604008063,0.015887439361624393,0.12375095832106117,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
LUM,-0.8952062619251411,-5.544161669205015,0.0025883353786682393,7.848679040541709,8.74388530246685,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
HK2,-0.4245678865942497,-5.345984624233896,0.002596935212594301,2.672040251918468,3.0966081385127175,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CUTC,-0.5128153962910222,-5.236200509283453,0.002607545643391415,1.577118000475959,2.0899333967669813,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
BCL2L14,-0.5752987222730338,-5.652062891239073,0.0026380643516744954,0.9726248773733218,1.5479235996463556,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MEI1,-0.4336882116265333,-6.465349747787039,0.002669613654568283,0.06852920144668477,0.5022174130732181,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
MILL2,-0.7973295922003767,-6.133269429805712,0.002679733614830027,3.2287232127939167,4.026052804994293,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
THEMIS2,-0.6819324006346172,-5.022583294465426,0.002720923993923321,2.4949891499830166,3.176921550617634,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM29260,-0.17189688653429408,-5.12801318199646,0.0027429135228329267,0.03457730832936308,0.20647419486365715,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM8146,0.1339882431476429,4.88731109989179,0.002746451225282261,0.16754595363265726,0.033557710485014346,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GCG,-0.7990966798108867,-4.8868766314007,0.0027482414162949996,0.6979316109354621,1.4970282907463488,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM30075,-0.28961843536534804,-6.459554482980089,0.0027803716106071163,0.017706684235097227,0.3073251196004453,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM4632,-0.2424453307504764,-5.001119091510568,0.0028070599542032912,0.04893973530841237,0.29138506605888875,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
ARHGAP45,-0.5780992498949864,-4.955918707623964,0.002856857499320692,4.317327681334725,4.895426931229712,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CLIC6,-0.7745337728198711,-4.851679802772394,0.00286617760279332,1.8238365193567434,2.5983702921766145,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
FUT4,-0.4451912307569419,-4.933593928160307,0.0028855208139607646,1.5950679502163378,2.0402591809732797,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CTSC,-0.7460862709903306,-4.867444047053871,0.002902986716187398,5.821634315939365,6.5677205869296955,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM18942,-0.1314694934356381,-4.820458305420446,0.002941136314727055,0.03359412359672162,0.16506361703235972,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
GM35019,-0.4204038881423122,-5.472044849519984,0.0029894422325033834,0.5424868305183448,0.962890718660657,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
ARHGAP30,-0.5470707466544207,-4.801424238959589,0.0029967125949819638,3.6579205750944306,4.204991321748851,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
DUSP2,0.3539466916114439,5.6546150664865475,0.0029989989299698,0.9563530621897405,0.6024063705782966,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CLDN20,-0.2355461535975628,-4.8052509084372295,0.0030259343612218724,0.24174128091383779,0.4772874345114006,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CD52,-0.826523389212579,-5.02271709711709,0.0030322082112044786,2.6575648975137702,3.484088286726349,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
PTTG1,-1.1624886581005935,-5.087209965378185,0.0030443633945771396,1.0678993426787498,2.2303880007793433,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
CAVIN1,-0.5001140786664955,-5.687144816244907,0.0030496399170632845,6.829676034020762,7.329790112687258,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
TEX15,-0.6460490527009766,-4.79960412441386,0.0030715971512776676,1.2770910427061952,1.9231400954071718,0.5083928887914576,4,4,GSE241361_S1R_DRG,KO_vs_WT_SNI,DRG
