,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
GOT1L1,0.06922326804557667,1.1024300232401214,0.3080367468336606,0.1559924165693649,0.08676914852378824,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
4930474N09RIK,-0.10295194493803009,-1.1494418896479255,0.3080469732164652,0.0602191162868272,0.16317106122485728,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
THNSL2,0.22042206842859047,1.1913689472279338,0.30806074850097065,3.401974023806817,3.1815519553782265,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM18451,0.06087709178360558,1.170189095421007,0.30807301279506366,0.14446721743237356,0.08359012564876799,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GRM7,-1.6821036727616896,-1.2228735124707837,0.3080771158763675,4.102014798504328,5.784118471266018,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TIE1,0.20846484867498027,1.1015158077251317,0.30809353446015586,4.139790419842749,3.9313255711677684,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM16152,0.15147668316052765,1.1499072659701297,0.30812741029327895,0.46351777254996757,0.3120410893894399,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
HAPSTR1,0.27823857388917617,1.2087412086091796,0.3081463033382148,6.969418212056263,6.691179638167087,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SBK3,-0.1306910915898114,-1.1592518389481883,0.3081533265635762,2.093587444784578,2.2242785363743893,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZFHX2,-1.6431780800140157,-1.2234458531684993,0.3082403852777885,4.024270985518274,5.667449065532289,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
P3H3,0.13488309967519996,1.098759188047324,0.3082435988471393,4.759951125129497,4.625068025454297,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CMC4,-0.9151489586999464,-1.2146981385907265,0.3082456233284038,2.203835595812886,3.1189845545128323,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CMC2,-1.1936402420684171,-1.2232176564085488,0.3082845742747917,2.9185548765105693,4.1121951185789865,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ACE2,0.20463392410576287,1.1276633128573101,0.30829641177716854,2.4367064564615153,2.2320725323557524,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
4933422A05RIK,0.060598714692236065,1.1444325947529799,0.30831332598927796,0.11190268007848607,0.051303965386250004,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SNX11,-1.6290931928157733,-1.2233247715257458,0.30832998776872694,3.9922215856668455,5.621314778482619,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
RPL10-PS1,-0.9593266347656146,-1.0989829315083068,0.30842350193917256,0.9177975229005171,1.8771241576661317,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
FBLL1,-0.19122142284265387,-1.1093434489849887,0.30845845629116003,1.2358600085693237,1.4270814314119775,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
OR5P52,-0.49479816320967207,-1.2070490796360323,0.30846444392605765,1.20459638074725,1.699394543956922,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
KCND3,-0.39651283009753957,-1.1952911944201488,0.30850172191799186,6.708057763350197,7.104570593447737,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SYNE1,-2.4395349656025314,-1.2229505376660763,0.30860199161439933,5.981047340920737,8.420582306523269,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
DAGLA,0.3054784221039206,1.1406678091574378,0.3086107272707778,4.192093753097318,3.886615330993397,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM17597,-0.15901030253132664,-1.145675805628188,0.30864680680669276,0.45210245406628013,0.6111127565976068,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
HOXB5,-0.23392462333075326,-1.2059170654855629,0.30874348956119063,3.344605391520473,3.5785300148512262,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CNIH4,0.23660129282580833,1.2139546983262512,0.308774273683108,5.561630269060497,5.325028976234688,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GEMIN5,0.3120708295671415,1.1919114115281142,0.30878042013328044,4.942179242608004,4.630108413040863,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
USP5,0.3733945201018747,1.1811195451953567,0.30888606701772064,7.975183076071954,7.60178855597008,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
MTHFS,-1.0324184910571659,-1.2173792837908566,0.30890383098534663,2.5004791443699697,3.5328976354271355,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TAS1R1,-0.21886643216747226,-1.1916690781012227,0.3089743095028679,0.9891928813931672,1.2080593135606394,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
AP1S3,-0.7778555854238787,-1.2087686541084655,0.30898352639593973,1.8929070821895981,2.670762667613477,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZFP781B,-1.0294854522812922,-1.2183057092942948,0.30911496777099806,2.5038338319111038,3.533319284192396,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CDH11,-2.1146903168952838,-1.221330292137584,0.30911868948379195,5.19273370584851,7.307424022743794,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ANG2,0.0658998393123387,1.0975780739908931,0.30917757735079865,0.21667551131618934,0.15077567200385064,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM15539,-0.12852537763382502,-1.1357493311452598,0.3091879614083712,0.24024906323697512,0.36877444087080014,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
HBB-BS,-2.7063708288736823,-1.2048055008880343,0.3092291492382891,6.556472659340439,9.262843488214122,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
FHAD1,0.30038687687086285,1.1764727274586246,0.30927888025062017,1.2354328245779431,0.9350459477070803,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
VMN1R76,-0.7664999504108803,-1.2072451386409362,0.30930437009693634,1.8581603337616466,2.624660284172527,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
6030466F02RIK,0.03192434174160348,1.1075201560464043,0.3093379630344077,0.10710129076136499,0.0751769490197615,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM17825,0.1439700653905147,1.1375618728154935,0.3094035412539946,0.6680289772939583,0.5240589119034436,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
9430015G10RIK,0.15302329688760352,1.157548473666264,0.3094294225111771,4.36820590373882,4.215182606851217,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
P4HA1,0.18612030594134588,1.1627117625030883,0.3095550889114392,6.1365766125906065,5.950456306649261,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ST3GAL6,-1.6205730467593487,-1.2189156809979054,0.3095754134715678,3.979408737865386,5.599981784624735,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SCN9A,-2.709765743206641,-1.2198483847214372,0.3096373047587064,6.659634796690988,9.36940053989763,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SPEER4E1,0.25884822731313434,1.1914749764447174,0.30964484011744087,0.427526415510304,0.16867818819716968,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CALN1,-0.2959650070120601,-1.1273032299777863,0.30965422199987136,4.83815549991431,5.1341205069263705,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
LBHD2,0.2780835637272232,1.09533482054723,0.3096589888236009,1.2891996142911648,1.0111160505639416,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SMYD3,-1.4068941905039392,-1.218223203912575,0.30966585587992534,3.4569303535186418,4.863824544022581,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
VMN2R-PS87,0.10754456527142672,1.2197721898836866,0.30969705453342966,0.10754456527142672,0.0,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
RPL5-PS1,-0.06747792988863903,-1.0962470450166388,0.30980313367299345,0.10477674737636962,0.17225467726500865,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SEPHS2,-1.1823406958156086,-1.2178513058596547,0.3098073526497665,2.906772616800759,4.089113312616368,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TBX3,-0.9105340569844254,-1.2087063323855936,0.30981600684251637,2.2173147364366677,3.127848793421093,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
MAGED2,0.16596396225264165,1.1459735369311694,0.3098482193304812,6.815762688547337,6.649798726294695,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
BIN3,0.1731367516350355,1.1710479856080227,0.30991124652797486,5.022764045654861,4.849627294019825,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GRTP1,-0.7533595974256848,-1.2085999798577818,0.3100111553783246,1.8346494867946708,2.5880090842203556,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
HTR7,-0.44347942711027866,-1.2015909875328548,0.3100131956493417,3.1192150035550252,3.562694430665304,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CCDC30,-0.9583385768381905,-1.2162482202658598,0.3100477259709942,2.3568319836210616,3.315170560459252,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
JAK1,0.28274365149097846,1.1874993409873467,0.31004882079981727,9.160652662912966,8.877909011421988,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GBA2,-1.4507835350568765,-1.2163182918206559,0.31007167884854375,3.5641394181638226,5.014922953220699,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
PLEKHA5,-2.012357894466014,-1.218187514588967,0.3101138998943411,4.951844459378984,6.964202353844998,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GCLM,-1.937995006654389,-1.2183198079072164,0.31011981095514907,4.767550937758545,6.705545944412934,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CACNA1D,-1.231163863634193,-1.2175885457962026,0.31012538633084935,3.020094790925552,4.251258654559745,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
NANP,-0.7785736567613446,-1.2028916416482778,0.3101964697801199,1.879647090083493,2.6582207468448376,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
9530052E02RIK,0.08469714696432051,1.098082199043103,0.31022677973229806,0.4343382329299993,0.3496410859656788,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
AREL1,-1.908753122086325,-1.2176193654181917,0.3102578358557374,4.688353702325561,6.597106824411886,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TIAM2,-1.0845682562929317,-1.2176427206117972,0.310266800609474,2.667525323557169,3.7520935798501007,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
RPS14,0.2715595681055216,1.1139805186231555,0.31029107922434346,8.680527770698175,8.408968202592654,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZFP185,0.1996245286261975,1.107129797470703,0.3103336750912837,1.7689881012500466,1.569363572623849,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
AI480526,-1.2052799991578156,-1.2160619741257568,0.3103378149961804,2.963166582377806,4.168446581535622,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GPT,0.1532555593159537,1.1946343421534718,0.31034604577684255,2.805420608792417,2.6521650494764635,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZFP808,-0.7632793103558493,-1.2041861336077853,0.3103513094063905,1.8045085884067662,2.5677878987626155,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
EEF2KMT,-1.0299878827434998,-1.2137996702975107,0.3103825524584123,2.524578154898541,3.554566037642041,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
PDE2A,-1.6115353004091792,-1.2166711652807614,0.31039912719993984,3.961451075429548,5.5729863758387275,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
UBOX5,-1.1717028817181925,-1.2164727318027178,0.31044209594621264,2.877491799848648,4.04919468156684,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
OR51S1,-0.4877724612815786,-1.1931839825575596,0.3104796152098419,1.1615337913149926,1.6493062525965712,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SCN3B,-0.2890198471540453,-1.1828150090313025,0.310561147925836,6.428406672316057,6.717426519470102,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM31138,-0.10832546781198597,-1.093613116796771,0.31057554232544504,0.11586250245366615,0.22418797026565213,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TUBG2,-1.126770313761782,-1.202736607784537,0.3105809473921248,2.749107435984021,3.875877749745803,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZFP934,-1.1071518309871076,-1.2141646621015898,0.31059787048689164,2.714748228380096,3.8219000593672035,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZXDB,-0.9869933733503848,-1.2136283600615376,0.3106389740991654,2.420499720782942,3.407493094133327,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM48849,0.047051111487464624,1.1163567760806608,0.3106647951084441,0.09883452401651326,0.05178341252904863,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GGACT,-1.4693477345350585,-1.216106132374271,0.3106996733964165,3.6096329685117015,5.07898070304676,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SCRIB,0.23295009484782891,1.182750343410719,0.3107305629043977,5.329320954706085,5.096370859858256,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
KLHDC8B,-1.461891206012369,-1.215616792881669,0.31076965511548266,3.604004738476679,5.065895944489048,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TTYH2,0.31601084960681014,1.211863662995892,0.3107957448922309,4.477657458298026,4.161646608691216,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
RFFL,-1.4113257717100716,-1.2160374144576216,0.31080017429447976,3.47826160820785,4.889587379917922,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SVIP,-0.20122067320794557,-1.2003550657369375,0.31082689871660707,7.030493507362989,7.231714180570934,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SIGLECG,-0.3227347979898125,-1.0936945214048601,0.3108426650281465,1.282305627581135,1.6050404255709476,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ENTPD6,-1.2608891189537035,-1.2138014942441486,0.31085008349421683,3.0922764219390055,4.353165540892709,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CECR2,-0.8086626706900257,-1.206569710883534,0.31090773673277816,1.9796349917252831,2.788297662415309,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TBC1D9B,0.3648082972437674,1.1842758209107331,0.31092740286255693,7.672803948292339,7.3079956510485715,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
PRSS38,-0.05116140151004059,-1.0958186409991046,0.31096030363709815,0.03407620558254723,0.08523760709258782,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZNRF2,0.18508198065018,1.1538668371295107,0.3109929971717818,5.3865538805010384,5.2014718998508584,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
YBEY,-0.6789986444910516,-1.2062680145596507,0.31107042800727447,1.6609273074240956,2.339925951915147,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ARHGAP27,-1.1304576666766226,-1.2128785936551458,0.3111059187160802,2.7846424240514924,3.915100090728115,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM44504,0.24560056355427928,1.204344005085797,0.31111020000295003,6.435270791950813,6.189670228396534,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TRAPPC9,-1.7207745672024588,-1.2126475023424517,0.3111223777133119,4.230084942846553,5.950859510049011,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM13285,0.16906158408269917,1.119608232834365,0.31117973131616505,0.28719506199295786,0.1181334779102587,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
C030037D09RIK,0.16729209314179494,1.092203722676535,0.3112425620489893,2.175874245378919,2.008582152237124,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TMPPE,-0.8390240457054983,-1.2075389980160194,0.31127007101672804,2.0337186547492516,2.87274270045475,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ASPH,-1.962292253940607,-1.2145707616614818,0.3113851032349512,4.846220599186106,6.808512853126713,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZBTB39,0.2016782008302851,1.191085369519194,0.31138874578839215,3.514830497266925,3.3131522964366398,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
A330074K22RIK,-0.3358071966210803,-1.1573233558302034,0.31138936334540135,2.1149930428590644,2.4508002394801447,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
AIG1,-1.560997198813109,-1.2143548158267041,0.31145286812858486,3.8555880511526985,5.416585249965808,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
NFE2,-0.3831988334627887,-1.0968523746193977,0.3114745655277727,1.2718141376420646,1.6550129711048533,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SCARF2,0.2461982912819196,1.1072071821216523,0.3115551990419866,3.515087442417517,3.2688891511355975,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SAMD11,-1.2067591163538833,-1.1967357852908478,0.3116936074298566,2.9677320798954496,4.174491196249333,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM8162,-0.31865826899750316,-1.1379251655674256,0.3117498686093964,0.6559690382611248,0.974627307258628,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GPN3,-1.2282829479534536,-1.2117678619781116,0.31176653136611526,3.0328138330500716,4.261096781003525,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
IMPA2,-0.9106386436736367,-1.2115804779720605,0.3118737446167285,2.240036629772316,3.1506752734459527,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
IFI205,0.42551950907102687,1.1532280551161296,0.3119156182717262,0.9728132199405124,0.5472937108694855,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
NACC2,-2.3627092557479834,-1.2111124589630011,0.3119220864214086,5.814367584855077,8.17707684060306,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GIPC3,0.050419990264076175,1.08959660495638,0.31198168867489706,0.5984207417989729,0.5480007515348967,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ADGRA2,0.16705647329736628,1.0901681743377412,0.31203667676260793,4.980957933122865,4.813901459825499,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ECI3,-0.09289538643094561,-1.0987480004800005,0.31204152571794297,0.19491493938663182,0.28781032581757743,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
PNPO,-1.2720761933976599,-1.210290293688506,0.3120546670873086,3.1437006609221143,4.415776854319774,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
LEPROTL1,0.29151118219502337,1.170537750167053,0.312097567406257,7.135266034355199,6.843754852160176,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
HBA-A1,-2.7762021366747254,-1.198550653971813,0.3121778931261703,6.798352271326858,9.574554408001584,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
RP1L1,0.03464815850577012,1.1231795391259332,0.31217910859554393,0.07302508517881776,0.03837692667304764,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
REN1,-0.08688930682372759,-1.090242653697383,0.3121799884265215,0.16706978090284746,0.25395908772657505,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ABHD18,-1.2037002182662526,-1.2092115169189959,0.3122556397877839,2.964808825827257,4.1685090440935095,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
FBXO22,-1.622871472548474,-1.2115693789879387,0.31233763276417764,4.017236198173369,5.640107670721843,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CPA6,-0.5144100422532867,-1.1962686127506605,0.31234821840946864,1.229211201433612,1.7436212436868987,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
PLXNA2,-2.0286596183119894,-1.2105378029230776,0.3123735313251474,5.002240196566831,7.03089981487882,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
RNF26,-1.1855017403271049,-1.210046312514603,0.3124216230304976,2.9313981227922117,4.1168998631193165,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
DZIP1,-1.611814503476091,-1.2106637324778602,0.312437837650028,3.9861450255834088,5.5979595290595,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
SCX,-0.26934466965558546,-1.1744907675191658,0.31251308363723185,2.2962487442528206,2.565593413908406,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
WDR31,-1.1716326252599174,-1.2105147175469144,0.31262034167447156,2.9014202980766024,4.07305292333652,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
HSPA9,0.2741633777994572,1.199189146030686,0.3126548256702255,8.203070351466023,7.928906973666566,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
RPS19-PS6,-1.0050921889470943,-1.1477007476206227,0.31276974921953393,2.338980104170723,3.3440722931178173,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GPRASP1,-2.4338881168204933,-1.2102274721587347,0.31277729378351904,6.029204331014124,8.463092447834617,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TMUB2,0.27203159130077914,1.179825310751315,0.31280644682566106,6.374791803206728,6.102760211905949,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TOB2,0.21010662533239577,1.165809831809107,0.3128390998904619,4.0424844238897295,3.8323777985573337,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
MYH10,-2.1229435641105736,-1.2079463807772013,0.3128787664047079,5.2330371445295825,7.355980708640156,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM2792,-0.6655477679378818,-1.1647757355299422,0.31288813259657267,1.507489333059938,2.1730371009978198,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM19236,0.1316621547276467,1.1337740703568655,0.31291764776257064,0.5064390564862638,0.37477690175861705,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TNS2,0.20008543349253394,1.1735171307865717,0.31303055274962394,5.613377872072107,5.413292438579573,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CPTP,0.36918465781982057,1.1855761861144642,0.3130622258649281,5.797353514956431,5.42816885713661,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZBTB22,0.24904732968934873,1.195626979200101,0.31307852049625456,4.390852118706765,4.141804789017416,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
ZFP846,-1.502804686850828,-1.2089068381047618,0.31308961365386406,3.720761032865906,5.223565719716734,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
OR4P23,-0.1727539421351556,-1.1272714015205942,0.31310835605161663,0.3671039438699878,0.5398578860051434,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
GM29681,-0.2890328941827165,-1.1923149581858776,0.3131221877557246,0.6935222653567116,0.9825551595394281,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
UNKL,-1.5959716717600125,-1.2081739469172688,0.3132744851314183,3.9581362020503486,5.554107873810361,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CCDC160,-0.2126995262189877,-1.190201455810286,0.31328360744185685,2.7190717754692946,2.9317713016882823,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
CFAP95,0.04031696057682285,1.1653654343357962,0.3132954110822791,0.05154567338091524,0.011228712804092385,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
TCF7L2,0.19767231698295662,1.1008684804386732,0.31332381737370263,3.077157760208509,2.8794854432255526,0.7116826925250358,4,5,GSE241361_S1R_DRG,SNI_vs_Naive_WT,DRG
