chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,symbol,tag,exh,max_evals
CHEMBL612,-6.048,3,0.0,0.0,4.68,0,,ADRA2A,t1_cns,1,0
CHEMBL61593,-7.89,2,0.0,0.0,10.67,0,,ADRA2A,t1_cns,1,0
CHEMBL620,-8.157,3,0.0,0.0,16.12,0,,ADRA2A,t1_cns,1,0
CHEMBL621,-8.402,3,0.0,0.0,15.55,0,,ADRA2A,t1_cns,1,0
CHEMBL623,-7.935,3,0.0,0.0,41.05,0,,ADRA2A,t1_cns,1,0
CHEMBL628,-6.082,2,0.0,0.0,10.2,0,,ADRA2A,t1_cns,1,0
CHEMBL629,-6.434,2,0.0,0.0,25.62,0,,ADRA2A,t1_cns,1,0
CHEMBL633,-7.19,3,0.0,0.0,30.17,0,,ADRA2A,t1_cns,1,0
CHEMBL636,-6.483,3,0.0,0.0,9.78,0,,ADRA2A,t1_cns,1,0
CHEMBL637,-7.074,2,0.0,0.0,10.95,0,,ADRA2A,t1_cns,1,0
CHEMBL639,-6.723,2,0.0,0.0,37.56,0,,ADRA2A,t1_cns,1,0
CHEMBL640,-6.949,1,0.0,0.0,10.29,0,,ADRA2A,t1_cns,1,0
CHEMBL641,-7.319,2,0.0,0.0,10.7,0,,ADRA2A,t1_cns,1,0
CHEMBL642,-6.811,3,0.0,0.0,22.73,0,,ADRA2A,t1_cns,1,0
CHEMBL643,-7.527,3,0.0,0.0,7.97,0,,ADRA2A,t1_cns,1,0
CHEMBL6437,-8.093,2,0.0,0.0,4.46,0,,ADRA2A,t1_cns,1,0
CHEMBL644,-5.864,3,0.0,0.0,27.29,0,,ADRA2A,t1_cns,1,0
CHEMBL645,-6.511,3,0.0,0.0,24.69,0,,ADRA2A,t1_cns,1,0
CHEMBL646,-8.463,3,0.0,0.0,7.4,0,,ADRA2A,t1_cns,1,0
CHEMBL647,-6.457,3,0.0,0.0,6.16,0,,ADRA2A,t1_cns,1,0
CHEMBL648,-7.692,2,0.0,0.0,8.51,0,,ADRA2A,t1_cns,1,0
CHEMBL651,-7.719,1,0.0,0.0,13.63,0,,ADRA2A,t1_cns,1,0
CHEMBL652,-7.806,3,0.0,0.0,20.66,0,,ADRA2A,t1_cns,1,0
CHEMBL654,-8.045,3,0.0,0.0,4.17,0,,ADRA2A,t1_cns,1,0
CHEMBL655,-8.214,2,0.0,0.0,6.59,0,,ADRA2A,t1_cns,1,0
CHEMBL656,-7.743,3,0.0,0.0,5.75,0,,ADRA2A,t1_cns,1,0
CHEMBL657,-7.009,1,0.0,0.0,9.57,0,,ADRA2A,t1_cns,1,0
CHEMBL658,-6.809,2,0.0,0.0,17.8,0,,ADRA2A,t1_cns,1,0
CHEMBL659,-6.022,2,0.0,0.0,16.59,0,,ADRA2A,t1_cns,1,0
CHEMBL660,-6.063,3,0.0,0.0,3.3,0,,ADRA2A,t1_cns,1,0
CHEMBL661,-7.688,2,0.0,0.0,5.59,0,,ADRA2A,t1_cns,1,0
CHEMBL667,-3.601,2,0.0,0.0,4.06,0,,ADRA2A,t1_cns,1,0
CHEMBL668,-8.085,3,0.0,0.0,6.79,0,,ADRA2A,t1_cns,1,0
CHEMBL669,-7.981,2,0.0,0.0,7.95,0,,ADRA2A,t1_cns,1,0
CHEMBL673,-5.86,1,0.0,0.0,4.82,0,,ADRA2A,t1_cns,1,0
CHEMBL679,-6.49,2,0.0,0.0,7.9,0,,ADRA2A,t1_cns,1,0
CHEMBL681,-6.217,2,0.0,0.0,9.03,0,,ADRA2A,t1_cns,1,0
CHEMBL682,-8.27,3,0.0,0.0,19.02,0,,ADRA2A,t1_cns,1,0
CHEMBL695,-5.04,3,0.0,0.0,3.37,0,,ADRA2A,t1_cns,1,0
CHEMBL696,-5.192,3,0.0,0.0,3.7,0,,ADRA2A,t1_cns,1,0
CHEMBL6966,-6.894,3,0.0,0.0,47.91,0,,ADRA2A,t1_cns,1,0
CHEMBL697,-6.837,2,0.0,0.0,4.89,0,,ADRA2A,t1_cns,1,0
CHEMBL698,-6.232,2,0.0,0.0,13.44,0,,ADRA2A,t1_cns,1,0
CHEMBL6995,-6.657,2,0.0,0.0,13.43,0,,ADRA2A,t1_cns,1,0
CHEMBL70,-7.521,3,0.0,0.0,6.12,0,,ADRA2A,t1_cns,1,0
CHEMBL701,-6.468,3,0.0,0.0,8.59,0,,ADRA2A,t1_cns,1,0
CHEMBL70246,-5.514,3,0.0,0.0,6.95,0,,ADRA2A,t1_cns,1,0
CHEMBL70418,-5.712,2,0.0,0.0,20.67,0,,ADRA2A,t1_cns,1,0
CHEMBL707,-8.957,3,0.0,0.0,18.99,0,,ADRA2A,t1_cns,1,0
CHEMBL708,-9.354,3,0.0,0.0,17.47,0,,ADRA2A,t1_cns,1,0
CHEMBL709,-7.398,3,0.0,0.0,25.27,0,,ADRA2A,t1_cns,1,0
CHEMBL71,-7.266,3,0.0,0.0,9.47,0,,ADRA2A,t1_cns,1,0
CHEMBL714,-7.152,2,0.0,0.0,11.58,0,,ADRA2A,t1_cns,1,0
CHEMBL715,-8.12,2,0.0,0.0,5.41,0,,ADRA2A,t1_cns,1,0
CHEMBL716,-7.136,3,0.0,0.0,16.22,0,,ADRA2A,t1_cns,1,0
CHEMBL71752,-8.0,3,0.0,0.0,10.68,0,,ADRA2A,t1_cns,1,0
CHEMBL72,-5.156,2,0.0,0.0,24.31,0,,ADRA2A,t1_cns,1,0
CHEMBL723,-7.893,2,0.0,0.0,32.65,0,,ADRA2A,t1_cns,1,0
CHEMBL726,-7.719,3,0.0,0.0,21.54,0,,ADRA2A,t1_cns,1,0
CHEMBL728,-7.384,1,0.0,0.0,10.73,0,,ADRA2A,t1_cns,1,0
CHEMBL73234,-6.146,1,0.0,0.0,19.73,0,,ADRA2A,t1_cns,1,0
CHEMBL741,-6.94,3,0.0,0.0,5.72,0,,ADRA2A,t1_cns,1,0
CHEMBL742,-6.908,3,0.0,0.0,4.05,0,,ADRA2A,t1_cns,1,0
CHEMBL744,-7.256,2,0.0,0.0,6.88,0,,ADRA2A,t1_cns,1,0
CHEMBL746,-7.57,3,0.0,0.0,15.84,0,,ADRA2A,t1_cns,1,0
CHEMBL750,-6.397,3,0.0,0.0,6.35,0,,ADRA2A,t1_cns,1,0
CHEMBL753,-6.046,3,0.0,0.0,14.55,0,,ADRA2A,t1_cns,1,0
CHEMBL761,-7.51,2,0.0,0.0,5.88,0,,ADRA2A,t1_cns,1,0
CHEMBL762,-6.93,2,0.0,0.0,8.68,0,,ADRA2A,t1_cns,1,0
CHEMBL76370,-7.482,2,0.0,0.0,14.14,0,,ADRA2A,t1_cns,1,0
CHEMBL765,-3.796,3,0.0,0.0,19.71,0,,ADRA2A,t1_cns,1,0
CHEMBL768,-6.696,2,0.0,0.0,18.71,0,,ADRA2A,t1_cns,1,0
CHEMBL770,-6.48,2,0.0,0.0,4.44,0,,ADRA2A,t1_cns,1,0
CHEMBL772,-8.42,2,0.0,0.0,61.65,0,,ADRA2A,t1_cns,1,0
CHEMBL776,-6.456,2,0.0,0.0,10.19,0,,ADRA2A,t1_cns,1,0
CHEMBL778,-7.806,2,0.0,0.0,5.38,0,,ADRA2A,t1_cns,1,0
CHEMBL7863,-6.312,3,0.0,0.0,5.9,0,,ADRA2A,t1_cns,1,0
CHEMBL79,-6.681,3,0.0,0.0,8.4,0,,ADRA2A,t1_cns,1,0
CHEMBL796,-6.849,2,0.0,0.0,7.44,0,,ADRA2A,t1_cns,1,0
CHEMBL797,-6.547,2,0.0,0.0,4.76,0,,ADRA2A,t1_cns,1,0
CHEMBL80,-7.75,3,0.0,0.0,9.02,0,,ADRA2A,t1_cns,1,0
CHEMBL807,-6.924,3,0.0,0.0,4.1,0,,ADRA2A,t1_cns,1,0
CHEMBL809,-8.05,3,0.0,0.0,7.07,0,,ADRA2A,t1_cns,1,0
CHEMBL811,-7.238,2,0.0,0.0,9.2,0,,ADRA2A,t1_cns,1,0
CHEMBL814,-6.705,1,0.0,0.0,19.79,0,,ADRA2A,t1_cns,1,0
CHEMBL827,-6.734,2,0.0,0.0,7.18,0,,ADRA2A,t1_cns,1,0
CHEMBL83063,-7.793,2,0.0,0.0,14.75,0,,ADRA2A,t1_cns,1,0
CHEMBL831,-8.141,2,0.0,0.0,5.05,0,,ADRA2A,t1_cns,1,0
CHEMBL836,-6.771,3,0.0,0.0,29.22,0,,ADRA2A,t1_cns,1,0
CHEMBL839,-7.223,3,0.0,0.0,12.28,0,,ADRA2A,t1_cns,1,0
CHEMBL841,-9.129,2,0.0,0.0,28.44,0,,ADRA2A,t1_cns,1,0
CHEMBL844,-6.815,2,0.0,0.0,4.52,0,,ADRA2A,t1_cns,1,0
CHEMBL85,-10.08,2,0.0,0.0,11.33,0,,ADRA2A,t1_cns,1,0
CHEMBL85231,-6.77,1,0.0,0.0,10.87,0,,ADRA2A,t1_cns,1,0
CHEMBL855,-7.62,2,0.0,0.0,9.19,0,,ADRA2A,t1_cns,1,0
CHEMBL856,-6.711,2,0.0,0.0,5.72,0,,ADRA2A,t1_cns,1,0
CHEMBL86,-6.151,2,0.0,0.0,13.77,0,,ADRA2A,t1_cns,1,0
CHEMBL861,-6.882,2,0.0,0.0,6.03,0,,ADRA2A,t1_cns,1,0
CHEMBL862,-7.123,3,0.0,0.0,6.12,0,,ADRA2A,t1_cns,1,0
CHEMBL86304,-7.258,3,0.0,0.0,8.12,0,,ADRA2A,t1_cns,1,0
CHEMBL864,-6.845,2,0.0,0.0,11.68,0,,ADRA2A,t1_cns,1,0
CHEMBL86715,-7.586,2,0.0,0.0,11.49,0,,ADRA2A,t1_cns,1,0
CHEMBL87493,-7.32,2,0.0,0.0,8.14,0,,ADRA2A,t1_cns,1,0
CHEMBL87708,-6.515,1,0.0,0.0,56.75,0,,ADRA2A,t1_cns,1,0
CHEMBL887,-6.739,2,0.0,0.0,5.15,0,,ADRA2A,t1_cns,1,0
CHEMBL894,-6.684,2,0.0,0.0,7.89,0,,ADRA2A,t1_cns,1,0
CHEMBL895,-8.081,3,0.0,0.0,11.86,0,,ADRA2A,t1_cns,1,0
CHEMBL89598,-4.45,1,0.0,0.0,8.61,0,,ADRA2A,t1_cns,1,0
CHEMBL896,-7.564,1,0.0,0.0,22.87,0,,ADRA2A,t1_cns,1,0
CHEMBL898,-8.853,2,0.0,0.0,8.26,0,,ADRA2A,t1_cns,1,0
CHEMBL90,-4.214,3,0.0,0.0,4.71,0,,ADRA2A,t1_cns,1,0
CHEMBL900,-7.318,2,0.0,0.0,11.12,0,,ADRA2A,t1_cns,1,0
CHEMBL902,-5.557,3,0.0,0.0,20.38,0,,ADRA2A,t1_cns,1,0
CHEMBL905,-7.043,1,0.0,0.0,10.57,0,,ADRA2A,t1_cns,1,0
CHEMBL908,-7.805,2,0.0,0.0,8.41,0,,ADRA2A,t1_cns,1,0
CHEMBL911,-7.949,3,0.0,0.0,8.84,0,,ADRA2A,t1_cns,1,0
CHEMBL91397,-7.459,3,0.0,0.0,35.77,0,,ADRA2A,t1_cns,1,0
CHEMBL914,-8.383,2,0.0,0.0,49.0,0,,ADRA2A,t1_cns,1,0
CHEMBL918,-6.695,2,0.0,0.0,4.14,0,,ADRA2A,t1_cns,1,0
CHEMBL920,-3.157,2,0.0,0.0,3.13,0,,ADRA2A,t1_cns,1,0
CHEMBL92401,-6.435,2,0.0,0.0,4.77,0,,ADRA2A,t1_cns,1,0
CHEMBL926,-8.537,2,0.0,0.0,10.78,0,,ADRA2A,t1_cns,1,0
CHEMBL931,-4.502,2,0.0,0.0,1.77,0,,ADRA2A,t1_cns,1,0
CHEMBL936,-7.64,1,0.0,0.0,14.72,0,,ADRA2A,t1_cns,1,0
CHEMBL94,-7.687,3,0.0,0.0,7.02,0,,ADRA2A,t1_cns,1,0
CHEMBL940,-5.472,2,0.0,0.0,6.37,0,,ADRA2A,t1_cns,1,0
CHEMBL94454,-10.11,3,0.0,0.0,22.27,0,,ADRA2A,t1_cns,1,0
CHEMBL945,-6.61,3,0.0,0.0,7.56,0,,ADRA2A,t1_cns,1,0
CHEMBL946,-6.272,2,0.0,0.0,19.34,0,,ADRA2A,t1_cns,1,0
CHEMBL95,-8.015,3,0.0,0.0,4.42,0,,ADRA2A,t1_cns,1,0
CHEMBL953,-6.622,3,0.0,0.0,13.74,0,,ADRA2A,t1_cns,1,0
CHEMBL963,-7.544,3,0.0,0.0,5.87,0,,ADRA2A,t1_cns,1,0
CHEMBL967,-6.209,1,0.0,0.0,19.82,0,,ADRA2A,t1_cns,1,0
CHEMBL968,-5.951,1,0.0,0.0,44.62,0,,ADRA2A,t1_cns,1,0
CHEMBL969,-6.748,2,0.0,0.0,23.92,0,,ADRA2A,t1_cns,1,0
CHEMBL970,-6.39,2,0.0,0.0,20.55,0,,ADRA2A,t1_cns,1,0
CHEMBL972,-6.512,3,0.0,0.0,2.67,0,,ADRA2A,t1_cns,1,0
CHEMBL978,-4.147,2,0.0,0.0,2.18,0,,ADRA2A,t1_cns,1,0
CHEMBL979,-5.265,3,0.0,0.0,4.12,0,,ADRA2A,t1_cns,1,0
CHEMBL982,-8.357,3,0.0,0.0,3.92,0,,ADRA2A,t1_cns,1,0
CHEMBL9967,-7.849,3,0.0,0.0,4.39,0,,ADRA2A,t1_cns,1,0
CHEMBL998,-6.159,3,0.0,0.0,13.18,0,,ADRA2A,t1_cns,1,0
CHEMBL99946,-6.257,2,0.0,0.0,4.0,0,,ADRA2A,t1_cns,1,0
CHEMBL1000,-6.407,3,0.0,0.0,29.38,0,,AXL,t1_cns,1,0
CHEMBL100116,-6.975,1,0.0,0.0,9.92,0,,AXL,t1_cns,1,0
CHEMBL1004,-5.378,3,0.0,0.0,19.12,0,,AXL,t1_cns,1,0
CHEMBL1005,-5.476,3,0.0,0.0,40.17,0,,AXL,t1_cns,1,0
CHEMBL1008,-5.955,3,0.0,0.0,57.37,0,,AXL,t1_cns,1,0
CHEMBL1009,-5.305,2,0.0,0.0,18.94,0,,AXL,t1_cns,1,0
CHEMBL1027,-6.715,3,0.0,0.0,46.79,0,,AXL,t1_cns,1,0
CHEMBL1037,-5.928,3,0.0,0.0,19.91,0,,AXL,t1_cns,1,0
CHEMBL1059,-3.902,3,0.0,0.0,24.83,0,,AXL,t1_cns,1,0
CHEMBL1065,-7.511,2,0.0,0.0,29.5,0,,AXL,t1_cns,1,0
CHEMBL1068,-4.961,2,0.0,0.0,42.92,0,,AXL,t1_cns,1,0
CHEMBL1076903,-6.488,2,0.0,0.0,9.58,0,,AXL,t1_cns,1,0
CHEMBL1077896,-6.412,3,0.0,0.0,19.99,0,,AXL,t1_cns,1,0
CHEMBL1078261,-6.072,2,0.0,0.0,50.92,0,,AXL,t1_cns,1,0
CHEMBL1079,-5.705,3,0.0,0.0,13.61,0,,AXL,t1_cns,1,0
CHEMBL1079604,-6.144,3,0.0,0.0,21.5,0,,AXL,t1_cns,1,0
CHEMBL108,-6.827,3,0.0,0.0,18.68,0,,AXL,t1_cns,1,0
CHEMBL1083659,-6.358,3,0.0,0.0,118.85,0,,AXL,t1_cns,1,0
CHEMBL1085,-7.2,2,0.0,0.0,30.98,0,,AXL,t1_cns,1,0
CHEMBL1087,-6.627,2,0.0,0.0,9.75,0,,AXL,t1_cns,1,0
CHEMBL10878,-6.4,2,0.0,0.0,13.19,0,,AXL,t1_cns,1,0
CHEMBL1088,-7.469,2,0.0,0.0,37.79,0,,AXL,t1_cns,1,0
CHEMBL1089,-4.454,2,0.0,0.0,14.68,0,,AXL,t1_cns,1,0
CHEMBL1089221,-6.61,2,0.0,0.0,37.52,0,,AXL,t1_cns,1,0
CHEMBL109,-4.037,2,0.0,0.0,15.35,0,,AXL,t1_cns,1,0
CHEMBL1093,-5.283,3,0.0,0.0,36.92,0,,AXL,t1_cns,1,0
CHEMBL1094,-5.361,1,0.0,0.0,19.96,0,,AXL,t1_cns,1,0
CHEMBL1095,-5.916,2,0.0,0.0,11.74,0,,AXL,t1_cns,1,0
CHEMBL1095777,-7.638,3,0.0,0.0,29.97,0,,AXL,t1_cns,1,0
CHEMBL1096,-7.58,3,0.0,0.0,25.09,0,,AXL,t1_cns,1,0
CHEMBL1098,-6.32,3,0.0,0.0,11.41,0,,AXL,t1_cns,1,0
CHEMBL11,-5.254,2,0.0,0.0,35.47,0,,AXL,t1_cns,1,0
CHEMBL1100,-4.277,2,0.0,0.0,7.66,0,,AXL,t1_cns,1,0
CHEMBL1101,-6.914,3,0.0,0.0,23.8,0,,AXL,t1_cns,1,0
CHEMBL1102,-5.889,3,0.0,0.0,12.62,0,,AXL,t1_cns,1,0
CHEMBL1104,-4.944,2,0.0,0.0,10.64,0,,AXL,t1_cns,1,0
CHEMBL1106,-7.586,3,0.0,0.0,11.39,0,,AXL,t1_cns,1,0
CHEMBL1108,-7.443,3,0.0,0.0,39.74,0,,AXL,t1_cns,1,0
CHEMBL111,-7.349,3,0.0,0.0,33.66,0,,AXL,t1_cns,1,0
CHEMBL1110,-7.802,2,0.0,0.0,20.43,0,,AXL,t1_cns,1,0
CHEMBL1112,-7.66,3,0.0,0.0,89.27,0,,AXL,t1_cns,1,0
CHEMBL1113,-7.406,2,0.0,0.0,13.58,0,,AXL,t1_cns,1,0
CHEMBL1115,-4.725,2,0.0,0.0,12.08,0,,AXL,t1_cns,1,0
CHEMBL1118,-5.646,2,0.0,0.0,23.62,0,,AXL,t1_cns,1,0
CHEMBL112,-4.847,2,0.0,0.0,9.74,0,,AXL,t1_cns,1,0
CHEMBL113,-4.882,3,0.0,0.0,10.24,0,,AXL,t1_cns,1,0
CHEMBL1165342,-7.846,2,0.0,0.0,24.57,0,,AXL,t1_cns,1,0
CHEMBL1172,-6.269,2,0.0,0.0,47.19,0,,AXL,t1_cns,1,0
CHEMBL117287,-6.384,3,0.0,0.0,41.85,0,,AXL,t1_cns,1,0
CHEMBL1175,-6.05,2,0.0,0.0,34.57,0,,AXL,t1_cns,1,0
CHEMBL1177,-5.469,3,0.0,0.0,11.38,0,,AXL,t1_cns,1,0
CHEMBL117785,-6.087,3,0.0,0.0,19.98,0,,AXL,t1_cns,1,0
CHEMBL1179047,-5.084,1,0.0,0.0,18.93,0,,AXL,t1_cns,1,0
CHEMBL118,-7.421,1,0.0,0.0,20.89,0,,AXL,t1_cns,1,0
CHEMBL1180725,-6.844,3,0.0,0.0,25.55,0,,AXL,t1_cns,1,0
CHEMBL1185,-6.337,2,0.0,0.0,13.99,0,,AXL,t1_cns,1,0
CHEMBL1186579,-7.581,3,0.0,0.0,15.12,0,,AXL,t1_cns,1,0
CHEMBL1186610,-5.502,2,0.0,0.0,25.06,0,,AXL,t1_cns,1,0
CHEMBL1187833,-7.234,3,0.0,0.0,81.13,0,,AXL,t1_cns,1,0
CHEMBL1189432,-7.772,2,0.0,0.0,37.88,0,,AXL,t1_cns,1,0
CHEMBL1189679,-8.029,2,0.0,0.0,7.38,0,,AXL,t1_cns,1,0
CHEMBL1190,-4.319,3,0.0,0.0,20.33,0,,AXL,t1_cns,1,0
CHEMBL1193,-5.461,2,0.0,0.0,11.91,0,,AXL,t1_cns,1,0
CHEMBL1194,-5.928,3,0.0,0.0,13.61,0,,AXL,t1_cns,1,0
CHEMBL1194325,-7.508,2,0.0,0.0,73.87,0,,AXL,t1_cns,1,0
CHEMBL1195,-5.257,2,0.0,0.0,42.53,0,,AXL,t1_cns,1,0
CHEMBL1197,-5.559,2,0.0,0.0,22.29,0,,AXL,t1_cns,1,0
CHEMBL1198857,-6.059,3,0.0,0.0,194.23,0,,AXL,t1_cns,1,0
CHEMBL1199080,-4.468,2,0.0,0.0,12.59,0,,AXL,t1_cns,1,0
CHEMBL1199307,-5.59,3,0.0,0.0,113.08,0,,AXL,t1_cns,1,0
CHEMBL12,-5.535,2,0.0,0.0,37.37,0,,AXL,t1_cns,1,0
CHEMBL1200338,-5.502,1,0.0,0.0,14.21,0,,AXL,t1_cns,1,0
CHEMBL1200406,-5.56,3,0.0,0.0,15.95,0,,AXL,t1_cns,1,0
CHEMBL1200472,-5.418,3,0.0,0.0,46.83,0,,AXL,t1_cns,1,0
CHEMBL1200596,-5.627,3,0.0,0.0,7.1,0,,AXL,t1_cns,1,0
CHEMBL1200604,-5.165,3,0.0,0.0,32.04,0,,AXL,t1_cns,1,0
CHEMBL1200694,-4.211,1,0.0,0.0,15.32,0,,AXL,t1_cns,1,0
CHEMBL1200714,-5.607,2,0.0,0.0,16.67,0,,AXL,t1_cns,1,0
CHEMBL1200748,-5.366,3,0.0,0.0,31.08,0,,AXL,t1_cns,1,0
CHEMBL1200790,-4.71,2,0.0,0.0,12.82,0,,AXL,t1_cns,1,0
CHEMBL1200802,-5.148,2,0.0,0.0,22.55,0,,AXL,t1_cns,1,0
CHEMBL1200922,-4.708,2,0.0,0.0,27.46,0,,AXL,t1_cns,1,0
CHEMBL1201,-7.728,2,0.0,0.0,31.82,0,,AXL,t1_cns,1,0
CHEMBL1201087,-7.595,2,0.0,0.0,32.01,0,,AXL,t1_cns,1,0
CHEMBL1201168,-6.06,3,0.0,0.0,16.74,0,,AXL,t1_cns,1,0
CHEMBL1201191,-6.812,1,0.0,0.0,41.87,0,,AXL,t1_cns,1,0
CHEMBL1201192,-5.777,2,0.0,0.0,14.27,0,,AXL,t1_cns,1,0
CHEMBL1201201,-4.616,1,0.0,0.0,6.21,0,,AXL,t1_cns,1,0
CHEMBL1201206,-8.894,3,0.0,0.0,39.64,0,,AXL,t1_cns,1,0
CHEMBL1201210,-6.777,2,0.0,0.0,16.06,0,,AXL,t1_cns,1,0
CHEMBL1201212,-5.029,3,0.0,0.0,14.0,0,,AXL,t1_cns,1,0
CHEMBL1201213,-5.628,3,0.0,0.0,15.5,0,,AXL,t1_cns,1,0
CHEMBL1201216,-7.125,2,0.0,0.0,21.54,0,,AXL,t1_cns,1,0
CHEMBL1201217,-5.972,2,0.0,0.0,23.9,0,,AXL,t1_cns,1,0
CHEMBL1201219,-8.521,3,0.0,0.0,49.78,0,,AXL,t1_cns,1,0
CHEMBL1201222,-5.315,3,0.0,0.0,39.5,0,,AXL,t1_cns,1,0
CHEMBL1201229,-5.631,3,0.0,0.0,290.91,0,,AXL,t1_cns,1,0
CHEMBL1201234,-4.638,2,0.0,0.0,18.7,0,,AXL,t1_cns,1,0
CHEMBL1201237,-5.957,2,0.0,0.0,42.13,0,,AXL,t1_cns,1,0
CHEMBL1201244,-7.595,2,0.0,0.0,46.76,0,,AXL,t1_cns,1,0
CHEMBL1201256,-6.023,3,0.0,0.0,34.2,0,,AXL,t1_cns,1,0
CHEMBL1201264,-6.623,3,0.0,0.0,21.84,0,,AXL,t1_cns,1,0
CHEMBL1201266,-6.251,2,0.0,0.0,17.51,0,,AXL,t1_cns,1,0
CHEMBL1201271,-7.726,1,0.0,0.0,52.93,0,,AXL,t1_cns,1,0
CHEMBL1201274,-5.059,3,0.0,0.0,59.31,0,,AXL,t1_cns,1,0
CHEMBL1201284,-6.333,3,0.0,0.0,51.59,0,,AXL,t1_cns,1,0
CHEMBL1201288,-7.1,2,0.0,0.0,20.19,0,,AXL,t1_cns,1,0
CHEMBL1201293,-3.627,2,0.0,0.0,7.81,0,,AXL,t1_cns,1,0
CHEMBL1201317,-3.937,1,0.0,0.0,27.13,0,,AXL,t1_cns,1,0
CHEMBL1201319,-4.985,2,0.0,0.0,16.59,0,,AXL,t1_cns,1,0
CHEMBL1201323,-3.597,3,0.0,0.0,11.78,0,,AXL,t1_cns,1,0
CHEMBL1201336,-6.976,2,0.0,0.0,28.61,0,,AXL,t1_cns,1,0
CHEMBL1201338,-5.821,3,0.0,0.0,20.04,0,,AXL,t1_cns,1,0
CHEMBL1201340,-6.561,2,0.0,0.0,11.77,0,,AXL,t1_cns,1,0
CHEMBL1201353,-5.769,2,0.0,0.0,13.57,0,,AXL,t1_cns,1,0
CHEMBL1201354,-5.931,2,0.0,0.0,24.37,0,,AXL,t1_cns,1,0
CHEMBL1201747,-5.924,3,0.0,0.0,34.83,0,,AXL,t1_cns,1,0
CHEMBL1201754,-6.038,2,0.0,0.0,10.26,0,,AXL,t1_cns,1,0
CHEMBL1201758,-6.964,2,0.0,0.0,38.76,0,,AXL,t1_cns,1,0
CHEMBL1201764,-6.123,3,0.0,0.0,61.8,0,,AXL,t1_cns,1,0
CHEMBL1201776,-5.522,2,0.0,0.0,8.79,0,,AXL,t1_cns,1,0
CHEMBL1206690,-7.083,3,0.0,0.0,19.17,0,,AXL,t1_cns,1,0
CHEMBL1213351,-6.179,2,0.0,0.0,29.89,0,,AXL,t1_cns,1,0
CHEMBL1214124,-8.049,2,0.0,0.0,23.28,0,,AXL,t1_cns,1,0
CHEMBL1215,-4.722,2,0.0,0.0,12.66,0,,AXL,t1_cns,1,0
CHEMBL1218,-6.392,3,0.0,0.0,18.79,0,,AXL,t1_cns,1,0
CHEMBL1224,-7.204,2,0.0,0.0,36.35,0,,AXL,t1_cns,1,0
CHEMBL1231,-6.273,3,0.0,0.0,48.22,0,,AXL,t1_cns,1,0
CHEMBL1237021,-8.551,3,0.0,0.0,86.42,0,,AXL,t1_cns,1,0
CHEMBL1237044,-5.661,3,0.0,0.0,18.94,0,,AXL,t1_cns,1,0
CHEMBL1241,-5.613,2,0.0,0.0,24.67,0,,AXL,t1_cns,1,0
CHEMBL1254682,-6.552,2,0.0,0.0,15.53,0,,AXL,t1_cns,1,0
CHEMBL1256,-4.03,2,0.0,0.0,9.68,0,,AXL,t1_cns,1,0
CHEMBL1256786,-6.047,3,0.0,0.0,60.35,0,,AXL,t1_cns,1,0
CHEMBL1256841,-5.574,1,0.0,0.0,41.28,0,,AXL,t1_cns,1,0
CHEMBL1257,-4.11,2,0.0,0.0,12.36,0,,AXL,t1_cns,1,0
CHEMBL1259,-6.732,3,0.0,0.0,356.98,0,,AXL,t1_cns,1,0
CHEMBL126224,-4.895,3,0.0,0.0,33.17,0,,AXL,t1_cns,1,0
CHEMBL1263,-5.1,3,0.0,0.0,106.84,0,,AXL,t1_cns,1,0
CHEMBL1266,-5.858,2,0.0,0.0,6.03,0,,AXL,t1_cns,1,0
CHEMBL12713,-8.512,1,0.0,0.0,26.67,0,,AXL,t1_cns,1,0
CHEMBL127516,-5.281,2,0.0,0.0,10.64,0,,AXL,t1_cns,1,0
CHEMBL1278,-6.864,2,0.0,0.0,21.19,0,,AXL,t1_cns,1,0
CHEMBL1279,-6.836,2,0.0,0.0,9.19,0,,AXL,t1_cns,1,0
CHEMBL128,-6.235,2,0.0,0.0,16.33,0,,AXL,t1_cns,1,0
CHEMBL1286,-4.346,2,0.0,0.0,8.54,0,,AXL,t1_cns,1,0
CHEMBL1290,-6.013,2,0.0,0.0,24.62,0,,AXL,t1_cns,1,0
CHEMBL1291,-5.866,3,0.0,0.0,25.19,0,,AXL,t1_cns,1,0
CHEMBL1294,-7.408,3,0.0,0.0,19.45,0,,AXL,t1_cns,1,0
CHEMBL13,-4.955,2,0.0,0.0,21.99,0,,AXL,t1_cns,1,0
CHEMBL1303,-6.732,1,0.0,0.0,14.15,0,,AXL,t1_cns,1,0
CHEMBL1305,-6.427,3,0.0,0.0,13.81,0,,AXL,t1_cns,1,0
CHEMBL131,-6.975,3,0.0,0.0,15.06,0,,AXL,t1_cns,1,0
CHEMBL13209,-5.916,2,0.0,0.0,36.53,0,,AXL,t1_cns,1,0
CHEMBL1321,-5.946,1,0.0,0.0,15.95,0,,AXL,t1_cns,1,0
CHEMBL13280,-5.911,2,0.0,0.0,54.18,0,,AXL,t1_cns,1,0
CHEMBL134,-5.448,3,0.0,0.0,13.1,0,,AXL,t1_cns,1,0
CHEMBL1341,-3.518,2,0.0,0.0,7.79,0,,AXL,t1_cns,1,0
