,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
PDE6B,2.9188709623135747,20.740702872308148,2.0654107866113184e-07,4.25590251001043,1.3370315476968555,4.7755646701242775e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ZBTB41,1.559157712648697,18.603028621284718,2.171296032851879e-07,3.43790615865384,1.8787484460051431,4.95345001627942e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NEDD4,0.19500805420728362,12.673299216846718,2.242784976320698e-07,9.996560249744228,9.801552195536944,5.0492172295851506e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PIK3C2A,0.7105125352760711,14.380057211166356,2.3664926438653692e-07,5.761441954057684,5.050929418781613,5.143228711378798e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
OLFML1,0.39202434546874176,12.579170683658473,2.3737968914211575e-07,6.652153096693369,6.260128751224627,5.143228711378798e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RNF11L1,0.36355796233912674,15.387295608778848,2.419283411321343e-07,6.970142231380905,6.606584269041778,5.143228711378798e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PVALB,-0.9855655411782953,-14.936151282061221,2.452905486543622e-07,6.326195166412045,7.311760707590341,5.143228711378798e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
BACH1,0.5825313830661774,14.10903324399486,2.484006149915233e-07,5.243732756173712,4.661201373107534,5.143228711378798e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NLN,0.5947840233538422,12.337481727716177,2.485948242048524e-07,5.111665031244651,4.516881007890809,5.143228711378798e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ADRA1A,-2.0964658635406055,-20.85569113439017,2.494961911422795e-07,1.6963502917998194,3.7928161553404247,5.143228711378798e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
QSER1,0.4176808723331975,15.704673699656006,2.6023751581468353e-07,5.265313174941657,4.847632302608459,5.263013401658043e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CSF1,1.7768777958609272,12.29037686003706,2.6407362742540047e-07,6.06975284214477,4.292875046283843,5.263013401658043e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RAB33B,0.6864792188513684,13.07725674167993,2.645348641394458e-07,5.355606440823902,4.669127221972533,5.263013401658043e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RGS6,-0.8320223561266946,-14.96013210350213,2.7693084934971046e-07,5.45384706673426,6.285869422860954,5.380881417598987e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NOS1,2.4313306789962406,12.76282667934132,2.781610696263153e-07,4.877750658948168,2.4464199799519273,5.380881417598987e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SOCS3,1.7576334418776454,12.503746586461432,2.7993109433329655e-07,4.739274962885696,2.9816415210080502,5.380881417598987e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ENTPD2,0.852158426782883,17.267781315396995,2.8326011235842595e-07,7.37544482080837,6.523286394025487,5.380881417598987e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
HIPK3,0.3457209887187078,12.20529714767093,2.8927902253841825e-07,6.748159505354338,6.40243851663563,5.380881417598987e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PLCXD3,0.95588085802004,12.048014667403141,2.8932851573296717e-07,4.545575680181912,3.589694822161872,5.380881417598987e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CPSF6,0.5597098877978146,12.137872917044431,2.9508394407945114e-07,6.35905574693739,5.799345859139575,5.41265397496094e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TECTA,1.8844462378858409,13.251571253526073,2.973849464257599e-07,2.730265400345059,0.8458191624592182,5.41265397496094e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PRKACA,-0.3289357120126706,-12.084488922213344,3.005272516781352e-07,7.185021895800111,7.513957607812782,5.41265397496094e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MMP16,1.7295951847172963,14.635741862601938,3.0386213255759626e-07,5.198606918208541,3.4690117334912447,5.415709466729658e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RDH16,1.6957476188098877,13.411307478964062,3.0853846516585993e-07,2.7319480657779174,1.0362004469680297,5.429689821282334e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MCM5,1.868709256463625,13.221130710003644,3.1099333868244814e-07,3.6825112574809293,1.8138020010173044,5.429689821282334e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ANK3,0.32643905104639614,11.885639757901618,3.1976316827868957e-07,8.996798264971506,8.67035921392511,5.516046282007287e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
GNAI3,0.3823358906496841,12.461909288614347,3.2253413988034167e-07,6.793462193718067,6.411126303068383,5.516046282007287e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SCN3B,0.6261124314221416,12.01672388748956,3.2561114814888134e-07,6.8249632775160505,6.198850846093909,5.516046282007287e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RNF111,0.2752578194814337,12.16052543619503,3.3276981180316287e-07,5.489640622563827,5.214382803082393,5.51851927004709e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TMEM223,-0.3451469998487484,-11.875371057747738,3.342913037770048e-07,4.873088835035374,5.218235834884123,5.51851927004709e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
LIFR,0.7686449884871642,16.75194721955013,3.354330824575671e-07,10.043491333399887,9.274846344912723,5.51851927004709e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MEX3D,0.4617732012599589,12.020985449580243,3.5654673174807954e-07,5.031230743450485,4.569457542190526,5.810013885913944e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
GCH1,1.9279556258645596,11.754089690707248,3.701903199915285e-07,2.8173753282224223,0.8894197023578626,5.956634550251166e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RASD1,1.4514022493921535,13.172797382594041,3.753540243136362e-07,3.9013740280861455,2.449971778693992,5.956634550251166e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
WASHC4,0.34029251425579865,11.707078207895432,3.76315325052446e-07,6.929159794690274,6.588867280434475,5.956634550251166e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
STMN4,2.0955103380327005,16.544576707042143,3.794699976489638e-07,6.331056591119321,4.23554625308662,5.956634550251166e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TRAM2,0.5539377721427416,11.703364780992343,3.886198289363831e-07,4.2011190449990625,3.647181272856321,6.04480479372865e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RABL6,-0.31485114665556324,-11.959772814030009,3.93170031611045e-07,6.835578161881863,7.150429308537427,6.060485802581063e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
RAD54L2,0.45745507144905595,13.333763902050418,4.0242566404172276e-07,5.699766099307959,5.242311027858903,6.147770635494533e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ATPAF1,-0.331969131476356,-11.615844242919476,4.296010906806513e-07,5.469213593333955,5.801182724810311,6.4345874485473e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MLPH,1.6648298136597304,11.805725749985514,4.3116036142456536e-07,2.0679251394819684,0.4030953258222381,6.4345874485473e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
AHR,0.8310406671849027,11.649986933394883,4.324824994640207e-07,5.342589455146547,4.511548787961645,6.4345874485473e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MMD,0.9242150195669874,11.693819527453865,4.4460164045095776e-07,6.144001526393386,5.219786506826399,6.557874196651628e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SYT4,0.7310483393327729,12.17083691920822,4.685886141219746e-07,8.904076075544184,8.173027736211411,6.814100593867864e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ANO6,0.4442578477540975,11.837425923266709,4.6995425307453955e-07,6.837379806806858,6.393121959052761,6.814100593867864e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MAPRE3,-0.35079971465981785,-11.477265313043164,4.7392049717725054e-07,7.157353324883496,7.508153039543314,6.814100593867864e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PPP1R3F,-0.4833149711750142,-12.428706454724443,5.033090051817571e-07,4.837828707249605,5.321143678424619,7.146720398322079e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ABLIM2,-0.4211119627512172,-12.179223574686858,5.054080468714036e-07,5.585123779770989,6.006235742522207,7.146720398322079e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PTCHD1,1.1557722624684847,11.612348658054463,5.160721219102359e-07,1.9559420625350705,0.8001698000665858,7.197920316764948e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ZEB2,0.8435362675551499,15.881419332093392,5.174425476108057e-07,6.638299324086037,5.794763056530887,7.197920316764948e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ADGRG6,0.3990378650537645,13.524328160949269,5.234192275377947e-07,6.719871718743936,6.320833853690171,7.222341115461021e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TAX1BP3,0.5194279440359866,13.524880150128519,5.356130810760363e-07,6.738584730933696,6.21915678689771,7.331471853768784e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TNFAIP8L3,1.9743562355841435,13.093021567715509,5.44286421488909e-07,3.084676923424047,1.1103206878399035,7.391064025139074e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CISD1,-0.3530541096150648,-11.394131925145008,5.663407792368704e-07,5.827804431794782,6.1808585414098465,7.629992702947128e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MDH1,-0.417264747272414,-11.229307721828357,5.838504502062838e-07,8.506826552013315,8.92409129928573,7.787252952591024e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ZBTB38,0.8589197405821549,11.628330711424338,5.909068635470648e-07,5.672571401850337,4.813651661268182,7.787252952591024e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SPATS2,-0.3573773633852442,-11.587479203815441,5.916673780460743e-07,5.3919454488357275,5.749322812220972,7.787252952591024e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
NECTIN3,0.704575405282788,11.762478985714935,5.994090068103039e-07,5.775892020072045,5.071316614789257,7.828922218720839e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
MANBA,0.4623817357315443,12.443174325450617,6.143515086118194e-07,4.379883983320737,3.917502247589193,7.963298721475932e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
CCDC172,1.6249376730270435,11.311036296582285,6.296604823608146e-07,4.728876618701765,3.1039389456747215,8.008947422177394e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SBF1,0.3395600116382429,11.479316733403227,6.301595585654504e-07,7.8164485225177875,7.476888510879545,8.008947422177394e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
FGD4,0.5648839499901577,13.041375003405836,6.319157814108405e-07,5.457439948013119,4.892555998022961,8.008947422177394e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
BTG1,0.4717887825607612,11.639227888187042,6.41603668121649e-07,6.040608597563857,5.568819815003096,8.069286049682758e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ALDOA,-0.19429411338335179,-11.061403156128584,6.461088187063343e-07,10.222404691742915,10.416698805126266,8.069286049682758e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
TASOR,0.579282712602291,12.637575217671271,6.88962204509937e-07,5.253456216344472,4.674173503742181,8.514791605150732e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
ATP11C,0.6434023610946915,13.01557197112604,6.933895593887981e-07,4.47711815627263,3.833715795177939,8.514791605150732e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
SLC12A3,-0.7175358645714418,-13.002114798133425,7.024413236267913e-07,6.534834276662053,7.252370141233495,8.514791605150732e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
PCOLCE2,1.575970732720526,11.138485595863788,7.034474661181702e-07,5.599654648653711,4.023683915933185,8.514791605150732e-05,6,6,GSE278227_CCI_DRG,F_5W_IL_vs_CL,DRG
