,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
CAPN3,1.2915631440269983,12.677706541957933,0.00010210376644952872,4.003420772746501,2.7118576287195024,0.02801411315907486,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
UNC93B1,0.8608787218993901,8.43256237276396,0.00010927576137843012,4.657405136633929,3.796526414734539,0.029629158499866814,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
ABCA1,0.7404925994765534,7.7842175115738526,0.00011127645750162478,6.176699225615705,5.4362066261391515,0.02982079669813891,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PSMB8,0.7278030283808614,7.703501421139678,0.00011714264716615211,2.5510573549013476,1.8232543265204861,0.030847987504976724,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
IRF8,1.0203593564497755,9.971628163151077,0.00011903350560552247,3.408616295923463,2.3882569394736874,0.030847987504976724,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
APOBEC3,0.5866478042765628,7.804857274990905,0.00011977065248695603,2.645204909696356,2.0585571054197933,0.030847987504976724,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
VSIR,0.5974305056902205,10.780954638659265,0.00012046335208260966,5.701331757782103,5.103901252091883,0.030847987504976724,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PARVG,0.6298056770780205,7.7461975369206515,0.0001253597875967559,3.563258777056184,2.9334530999781636,0.03141618601751817,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
STING1,0.7772502317506449,10.0174234743595,0.00012570570690332794,3.1753285394963164,2.3980783077456715,0.03141618601751817,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
SELPLG,0.9703926414904958,7.993959392686232,0.00012783326580373842,5.285403348865325,4.315010707374829,0.03141618601751817,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
RUNX1,0.8217912807611809,7.582749221950409,0.00012813474576503267,1.8916216774768908,1.06983039671571,0.03141618601751817,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
GPR84,0.6994717539817484,7.6060889409604675,0.000142885905485559,1.2452358288805105,0.5457640748987621,0.03464528665931712,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
CD180,0.8228052862096833,7.551812073963558,0.00014431151643573754,2.4939311798649286,1.6711258936552453,0.03464528665931712,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PARP3,0.5732471594416411,7.994268479623482,0.00014724581834371495,3.618396913465111,3.0451497540234698,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
CD68,0.854051486222426,8.035768236371545,0.00014906127754806168,3.1463126005727973,2.2922611143503713,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
FCGR3,0.9484102740147726,8.835882058054068,0.0001511272796900485,3.824985549877254,2.876575275862481,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
FGD2,0.9824513897773786,9.623827221831942,0.0001515495198822966,3.2433845409706175,2.260933151193239,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PYCARD,0.9250275512655528,10.607347429651155,0.00015295429943582722,2.840989316767847,1.9159617655022942,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
4921504E06RIK,0.16807047725087312,7.357719970215088,0.00015789242764199498,0.20920279635219557,0.041132319101322444,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
GNA15,0.6264398962177746,7.412863481604893,0.00015808385509225893,1.887605777162097,1.2611658809443225,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
STAT3,0.25740916943250447,7.5087773105418005,0.00015833928911828348,6.571842976593507,6.314433807161002,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
SCN9A,0.7530025539863692,8.039457576182624,0.0001589090922105215,4.296974870755832,3.5439723167694632,0.034879789030246564,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
CD300C2,0.9243401459802116,8.34956811807874,0.00016084958525823325,2.6425428228164174,1.7182026768362058,0.03497264520232549,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
IL4RA,0.6996736421091709,9.252721388773697,0.00016293350099489282,3.91399062464967,3.214316982540499,0.03509465791989995,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
LAT2,0.5767902845124546,7.177666203929662,0.0001817678234365705,2.288232773178294,1.7114424886658395,0.038788916914283704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
CTSZ,0.40064772313592734,7.394060862457359,0.000185653349122353,5.604104081856004,5.203456358720077,0.03925461226809972,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
OTULINL,0.5564665923909526,8.61691579756378,0.0001883867036273299,3.7689799554061283,3.2125133630151756,0.03947043962271884,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
GPR34,0.7462995125192804,7.281271394169244,0.00019056159829062197,4.450722742354255,3.704423229834975,0.03956642482706275,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
ALOX5AP,0.6255205080678108,7.970979923606348,0.00020048198387227537,2.8256023944588353,2.2000818863910245,0.04125453823486009,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
C4B,0.976566976779921,7.945599533984431,0.0002026052352400903,6.487779212405858,5.511212235625937,0.04132250315556072,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
SLC11A1,0.6443540362440725,7.020184997270123,0.0002109294169333613,2.339164299755451,1.6948102635113784,0.04249939070816329,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
LCP2,0.6616913951358687,7.95000157562968,0.00021206360617168302,2.7956007411047823,2.1339093459689136,0.04249939070816329,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
OTOGL,0.33845534786232,7.098070402972212,0.00022294278314862736,0.5300752880316001,0.19161994016928005,0.04402388455005667,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PLEKHF2,0.15545230155155654,7.174169665224306,0.0002234908878533705,3.1362018574922104,2.980749555940654,0.04402388455005667,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PTPRC,1.059542685778375,7.121835963603501,0.0002366130129771747,3.800081273487799,2.740538587709424,0.046213729746482586,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PLCG2,0.7153329588838133,8.410427648043218,0.0002482309957373191,3.3270662645569233,2.61173330567311,0.047790684417674395,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
TGFBR1,0.4924130964549498,6.853433703858777,0.0002488342140027304,5.926443282474963,5.4340301860200135,0.047790684417674395,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
SGPL1,0.18180353412739514,6.8839998342611075,0.00025981061049790914,5.758701911933873,5.576898377806478,0.04948640611690341,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
GRTP1,0.17300156046757298,7.0313860559245915,0.00026639166297549475,3.0749054580566693,2.9019038975890963,0.05001704687477609,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
TRAF3IP3,0.5981487259889848,7.032567920707081,0.0002669369881371744,1.3554374759362382,0.7572887499472534,0.05001704687477609,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
CSF2RB2,0.6702919263596012,7.043820919711384,0.0002951066252070515,1.539964985971973,0.8696730596123718,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
TREML2,0.5544828217712157,6.883278963948361,0.00029946514906198417,0.7686941335980368,0.21421131182682118,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PDE3B,0.4834652743325467,7.204036472605058,0.00029964798865521336,4.565910591015203,4.082445316682656,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
ERLIN1,0.2202854375790828,8.900173274228418,0.00030087607223055877,4.3716970389256655,4.151411601346583,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
GFAP,0.7577641859364057,8.730574184465844,0.00030415186848559026,10.936348357278401,10.178584171341996,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
DENND1C,0.4695420380167401,7.176870753535173,0.0003063163284519743,1.4880616510148457,1.0185196129981056,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
ETV6,0.19789495574234017,6.686932821204792,0.00030953091563492414,4.0939934730981244,3.8960985173557843,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
CSF2RB,1.0194512941235354,10.01876231340974,0.000310095656560476,2.292693715733196,1.2732424216096607,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
F11R,0.6005616952541217,7.331390469888346,0.00031123198571857635,3.148661918056924,2.5481002228028022,0.054340633142848704,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
GOLM1,0.6653952792026518,7.905095381508485,0.0003144336655594154,4.525838669821032,3.86044339061838,0.054486862331938696,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
ARSB,0.32486388800195876,10.78980053728363,0.0003183155477629287,6.619752379462764,6.294888491460806,0.05468991288718145,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
MPEG1,1.1241228243329555,7.141550545452004,0.00032159264202911595,6.001682764895137,4.877559940562182,0.05468991288718145,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
CTSD,0.4120019397272596,9.3344182925405,0.00032272435252556417,9.130886116478464,8.718884176751205,0.05468991288718145,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
SLC7A7,0.8348826449133606,7.120440569756367,0.0003303664385042583,2.119906257022577,1.2850236121092162,0.05557631611830395,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
PWWP3B,-0.17033280305342835,-6.732742690581447,0.0003384478386560799,3.31313019057942,3.4834629936328483,0.056296280933033495,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
HVCN1,0.9495489415008902,6.78107362383243,0.00033953152469699555,2.578403732268778,1.6288547907678876,0.056296280933033495,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
GCNT2,0.5641581587970239,6.523268687312621,0.0003435961182522666,3.8614956767971,3.297337518000076,0.056563283838285634,4,5,GSE241361_S1R_SC,SNI_vs_Naive_WT_SC,SC
